date, pm25, pm10, o3, no2, so2, co
2025/12/1, 132, 34, 13, 14, 5, 6
2025/12/2, 172, 51, 8, 18, 9, 10
2025/12/3, 174, 56, 6, 15, 13, 10
2025/12/4, 177, 40, 11, 9, 17, 11
2025/12/5, 167, 26, 13, 4, 6, 7
2025/12/6, 129, 28, 16, 9, 3, 3
2025/12/7, 156, 31, 7, 7, 8, 8
2025/12/8, 134, 16, 10, 5, 4, 6
2025/12/9, 104, 27, 14, 8, 3, 3
2025/12/10, 124, 38, 6, 11, 7, 6
2025/12/11, 152, 47, 8, 15, 8, 7
2025/12/12, 154, 51, 8, , 11, 9
2025/12/13, 169, 34, 10, , 8, 8
2025/12/14, 135, 25, 11, 7, 5, 5
2025/12/15, 121, 23, 13, 14, 5, 5
2025/12/16, 125, 41, 15, , 9, 6
2025/12/17, 150, 57, 3, 26, 10, 8
2025/12/18, 181, 67, 6, 26, 16, 12
2025/12/19, 184, 74, 7, 29, 24, 14
2025/12/20, 186, 91, 9, 22, 25, 15
2025/12/21, 180, 65, 3, 18, 21, 19
2025/12/22, 167, 51, 6, 37, 12, 10
2025/12/23, 160, 57, 5, 31, 10, 7
2025/12/24, 170, 41, 8, 27, 18, 11
2025/12/25, 170, 43, 13, 30, 10, 6
2025/12/26, 167, 27, 6, 15, 11, 9
2025/12/27, 149, 23, 14, 18, 5, 4
2025/12/28, 125, , 13, , 7, 5
2024/10/1, 54, , , , , 
2024/7/2, 52, 24, , 6, 3, 5
2024/7/3, 61, 24, , 4, 3, 4
2024/7/4, 57, 21, , 4, 3, 4
2024/7/5, 60, 11, , 5, 3, 4
2024/7/6, 47, 11, , 4, 3, 6
2024/7/7, 47, 21, , 5, 3, 5
2024/7/8, 56, , , , , 
2024/7/10, 59, , , , , 
2024/7/13, 84, 22, , 2, 2, 5
2024/7/14, 106, 21, , 2, 3, 8
2024/7/15, 95, 31, 44, 5, 3, 9
2024/7/16, 96, 26, 42, 5, 3, 7
2024/7/17, 60, 24, 46, 6, 3, 7
2024/7/18, 57, 26, 44, 6, 3, 8
2024/7/19, 57, 26, 39, 6, 3, 9
2024/7/20, 59, 28, 55, 6, 3, 9
2024/7/21, 68, 27, 61, 6, 3, 9
2024/7/22, 72, 23, 52, 6, 2, 7
2024/7/23, 69, 23, 41, 6, 2, 6
2024/7/24, 66, 19, 41, 6, 2, 5
2024/7/25, 60, 17, 31, 6, 2, 5
2024/7/26, 56, 13, 38, 6, 2, 5
2024/7/27, 46, 14, 42, 6, 2, 6
2024/7/28, 40, 22, 49, 6, 2, 6
2024/7/29, 62, 23, 40, 6, 2, 6
2024/7/30, 60, 18, 37, 6, 2, 7
2024/7/31, 87, 20, 38, 6, 2, 7
2024/8/1, 110, 21, 47, 6, 2, 7
2024/8/2, 97, 22, 55, 6, 2, 9
2024/8/3, 51, 21, 44, 6, 3, 9
2024/8/4, 40, 26, 48, 6, 3, 7
2024/8/5, 51, 24, 40, 6, 2, 6
2024/8/6, 43, 23, 43, 6, 2, 7
2024/8/7, 38, 19, 39, 6, 2, 6
2024/8/8, 32, 17, 37, 6, 2, 5
2024/8/9, 27, 17, 34, 6, 3, 6
2024/8/10, 31, 18, 36, 6, 4, 6
2024/8/11, 36, 20, 33, 6, 4, 7
2024/8/12, 38, 26, 53, 6, 4, 7
2024/8/13, 42, , , , , 
2024/8/15, 38, 29, 35, 6, 5, 6
2024/8/16, 28, 40, 32, 6, 5, 10
2024/8/17, 99, 25, 38, 6, 3, 6
2024/8/18, 67, 25, 40, 6, 3, 7
2024/8/19, 59, 25, 43, 6, 3, 7
2024/8/20, 65, 28, 34, 6, 3, 
2024/8/21, 69, 25, 32, 6, 3, 
2024/8/22, 65, 28, 40, 6, 3, 
2024/8/23, 59, 28, 36, 6, 3, 3
2024/8/24, 59, 23, 36, 6, 3, 6
2024/8/25, 50, 28, 44, 6, 3, 7
2024/8/26, 61, 41, 39, 6, 3, 7
2024/8/27, 69, 32, 37, 7, 5, 7
2024/8/28, 65, 31, 38, 7, 4, 6
2024/8/29, 70, 26, 37, 3, 4, 7
2024/8/30, 67, 20, 36, 3, 5, 7
2024/8/31, 63, 22, 35, 3, 5, 7
2024/9/1, 61, 27, 35, 4, 5, 9
2024/9/2, 74, 37, 37, 1, , 3
2024/9/3, 76, , 40, 1, , 3
2024/9/4, 73, , 37, 2, , 1
2024/9/5, 96, 1, 39, 3, 1, 3
2024/9/6, 88, , 39, 3, 2, 4
2024/9/7, 92, , 25, 3, 2, 
2024/9/8, 76, , 33, 4, 2, 1
2024/9/9, 55, 3, 32, 4, 2, 1
2024/9/10, 63, 9, 24, 4, 2, 5
2024/9/11, 55, 11, 29, 7, 2, 5
2024/9/12, 57, 10, 30, 6, 2, 4
2024/9/13, 50, 10, 26, 4, 1, 3
2024/9/14, 52, 10, 30, 4, 2, 3
2024/9/15, 48, 6, 29, 6, 1, 9
2024/9/16, 37, 7, 35, 4, 2, 7
2024/9/17, 48, 10, 36, 5, 2, 6
2024/9/18, 56, 12, 32, 4, 2, 4
2024/9/19, 65, 12, 32, 4, 2, 4
2024/9/20, 64, , , , , 
2024/9/22, 47, 9, 34, 5, 2, 4
2024/9/23, 54, 13, 37, 6, 2, 6
2024/9/24, 78, 14, 43, 5, 2, 6
2024/9/25, 88, 13, 41, 5, 2, 5
2024/9/26, 92, 12, 42, 6, 2, 5
2024/9/27, 87, 13, 46, 6, 2, 6
2024/9/28, 93, 13, 36, 6, 2, 6
2024/9/29, 117, 9, 23, 5, 2, 5
2024/9/30, 72, 6, , , , 
2024/4/1, 35, 45, 17, , , 3
2024/4/2, 36, , , , , 
2024/4/4, 29, 19, 38, 4, 4, 2
2024/4/5, 17, 14, 35, , , 2
2024/4/6, 14, 14, 30, 4, 4, 2
2024/4/7, 16, 13, 32, 4, 4, 2
2024/4/8, 14, 14, 36, 4, 4, 2
2024/4/9, 15, 16, 24, , , 2
2024/4/10, 15, 12, 27, 4, 4, 2
2024/4/11, 14, 18, 27, 4, 4, 2
2024/4/12, 18, , , , , 
2024/4/14, 16, 13, 36, 4, 4, 2
2024/4/15, 17, , , , , 
2024/4/18, 19, 25, 24, 4, 4, 1
2024/4/19, 18, , , , , 
2024/4/21, 9, , , , , 
2024/4/23, 21, , , , , 
2024/4/25, 11, 87, , 4, 4, 1
2024/4/26, 9, 16, 14, 4, 4, 1
2024/4/27, 38, 26, 11, 4, 4, 
2024/4/28, 51, 24, 8, 4, 4, 1
2024/4/29, 53, 15, 7, 4, 4, 1
2024/4/30, 45, 16, 28, , , 1
2024/5/1, 50, 13, 28, 4, 4, 1
2024/5/2, 39, 11, 29, , , 
2024/5/3, 37, 12, 27, 4, 4, 
2024/5/4, 34, 9, 32, 4, 4, 
2024/5/5, 30, 10, 30, 4, 4, 
2024/5/6, 28, 16, 36, 4, 4, 1
2024/5/7, 42, 15, 23, 4, 4, 1
2024/5/8, 47, 22, 21, 4, 4, 1
2024/5/9, 48, 23, 24, 8, 4, 2
2024/5/10, 46, , , , , 
2024/5/12, 26, 12, 31, , 2, 
2024/5/13, 31, , , , , 
2024/5/15, 37, 18, 16, 19, 2, 
2024/5/16, 38, 30, 10, , , 
2024/5/17, 58, 31, 26, , 4, 2
2024/5/18, 63, , , , , 
2024/5/20, 66, 33, 37, 12, 2, 2
2024/5/21, 60, 30, 26, 7, 2, 4
2024/5/22, 54, , , , , 
2024/5/24, 54, 16, 24, 7, 1, 2
2024/5/25, 46, , , , , 
2024/5/27, 51, , , , , 
2024/5/29, 37, , , , , 
2024/5/31, 35, , , , , 
2024/6/2, 51, 35, , 8, 1, 3
2024/6/3, 50, 29, , 8, 1, 4
2024/6/4, 51, 30, , 8, 1, 5
2024/6/5, 56, , , , , 
2024/6/7, 55, 29, 41, 7, 1, 2
2024/6/8, 52, 22, 30, 7, 1, 2
2024/6/9, 39, 22, 44, 8, 1, 5
2024/6/10, 46, 24, 33, 8, 1, 5
2024/6/11, 49, 46, 19, 8, 2, 8
2024/6/12, 59, , , , , 
2024/6/14, 61, , , , , 
2024/6/17, 25, 14, 39, 8, 2, 2
2024/6/18, 28, 17, 39, 7, 2, 2
2024/6/19, 29, 18, 40, 7, 2, 2
2024/6/20, 31, , , , , 
2024/6/22, 44, 24, 45, 6, 2, 2
2024/6/23, 36, 24, 29, 6, 2, 3
2024/6/24, 32, , , , , 
2024/1/1, 112, , , , , 
2024/1/3, 87, 34, 14, 10, 4, 2
2024/1/4, 66, 27, 15, 12, 3, 2
2024/1/5, 69, 36, 14, 9, 3, 3
2024/1/6, 86, 30, 14, 6, 3, 2
2024/1/7, 57, 24, 11, 8, 3, 2
2024/1/8, 35, 18, 9, 8, 3, 3
2024/1/9, 39, 16, , 6, 3, 2
2024/1/10, 24, 10, , 7, 3, 2
2024/1/11, 17, 31, , 12, 3, 3
2024/1/12, 59, 28, , 9, 3, 2
2024/1/13, 47, 25, , 19, 3, 2
2024/1/14, 47, 38, , 10, 3, 3
2024/1/15, 100, , , , , 
2024/1/17, 69, 48, , 8, 3, 3
2024/1/18, 63, 30, , 8, 3, 2
2024/1/19, 24, 40, , 7, 3, 2
2024/1/20, 28, 35, , 7, 3, 2
2024/1/21, 27, 11, , 6, 3, 1
2024/1/22, 16, 16, 18, 11, 3, 2
2024/1/23, 22, 29, 26, 10, 3, 3
2024/1/24, 36, 29, 10, 11, 3, 3
2024/1/25, 41, 42, 17, 11, 3, 4
2024/1/26, 76, 36, 9, 14, 3, 3
2024/1/27, 73, 26, 22, 8, 3, 2
2024/1/28, 43, 14, 16, 9, 3, 2
2024/1/29, 27, 12, 22, 7, 3, 2
2024/1/30, 19, 12, 24, 9, 3, 2
2024/1/31, 20, 19, 21, 9, 3, 2
2024/2/1, 25, 34, 24, 14, 3, 4
2024/2/2, 62, 51, 25, , , 
2024/2/3, 61, , , , , 
2024/2/5, 86, 47, 27, 9, 3, 3
2024/2/6, 72, 38, 27, 8, 3, 2
2024/2/7, 56, , , , , 
2024/2/10, 47, , , , , 
2024/2/12, 18, 17, 27, 6, 3, 2
2024/2/13, 18, 27, 16, 10, 3, 3
2024/2/14, 38, 17, 10, , , 2
2024/2/15, 22, 11, 10, 8, 3, 2
2024/2/16, 14, 14, 17, 7, 3, 2
2024/2/17, 20, , , , , 
2024/2/19, 26, 30, 12, 9, 3, 3
2024/2/20, 37, 40, 8, 16, 3, 3
2024/2/21, 50, 27, 18, 13, 3, 3
2024/2/22, 42, 31, 27, 9, 3, 3
2024/2/23, 55, 29, 20, 8, 3, 3
2024/2/24, 40, 28, 26, 9, 3, 3
2024/2/25, 35, 29, 19, 8, 3, 3
2024/2/26, 51, 24, 29, 9, 3, 2
2024/2/27, 33, 29, 29, 9, 3, 3
2024/2/28, 48, 39, 27, 10, 3, 3
2024/2/29, 53, 40, 16, 9, 3, 4
2024/3/1, 53, 37, 28, 7, 3, 3
2024/3/2, 48, 24, 25, 8, 4, 3
2024/3/3, 31, 33, 27, 9, 4, 3
2024/3/4, 39, 33, 24, 7, 3, 2
2024/3/5, 37, , , , , 
2024/3/7, 45, 23, 21, 8, 3, 3
2024/3/8, 35, , , , , 
2024/3/10, 34, , , , , 
2024/3/12, 31, , , , , 
2024/3/14, 22, 11, 12, 6, 3, 2
2024/3/15, 29, 20, 30, 5, 3, 3
2024/3/16, 39, , , , , 
2024/3/19, 28, , , , , 
2024/3/21, 24, 12, 25, 5, 3, 2
2024/3/22, 31, 14, 17, 5, 3, 2
2024/3/23, 27, 20, 14, 5, 3, 4
2024/3/24, 41, , , , , 
2024/3/26, 22, , , , , 
2023/10/1, 61, 29, 7, , 4, 2
2023/10/2, 59, 26, 7, 1, 4, 2
2023/10/3, 54, 24, 7, 3, 4, 2
2023/10/4, 54, 34, 8, 6, 4, 2
2023/10/5, 71, 51, 9, 5, 4, 3
2023/10/6, 89, 56, 7, 4, 4, 3
2023/10/7, 82, 74, 8, 3, 4, 3
2023/10/8, 76, 44, 6, 2, 4, 
2023/10/9, 84, 34, 7, 1, 5, 2
2023/10/10, 85, 30, 7, , 5, 2
2023/10/25, 64, 51, 10, 3, 7, 2
2023/10/26, 61, 54, 10, 3, 8, 2
2023/10/27, 82, 59, 11, 3, 8, 2
2023/10/28, 82, 34, 12, 3, 8, 2
2023/10/29, 63, 39, 14, 3, 8, 2
2023/10/30, 82, 53, 17, 3, 8, 3
2023/10/31, 137, 51, 15, 3, 8, 2
2023/11/1, 142, 39, 14, 3, 8, 2
2023/11/2, 100, 30, 13, 3, 8, 2
2023/11/3, 63, 36, 13, 3, 8, 1
2023/11/4, 63, 55, 14, 3, 7, 1
2023/11/5, 69, 45, 12, 3, 7, 2
2023/11/6, 59, 71, 11, 2, 7, 2
2023/11/7, 93, 76, 14, 2, 7, 2
2023/11/8, 114, 67, 13, 2, 7, 2
2023/11/9, 105, 48, 10, 2, 7, 3
2023/11/10, 86, 37, 14, 4, 7, 1
2023/11/11, 71, 43, 14, 4, 7, 2
2023/11/12, 55, 15, 12, 7, 7, 2
2023/11/13, 61, 13, 11, 8, 7, 2
2023/11/14, 53, 33, 13, 10, 7, 2
2023/11/15, 71, 27, 10, 8, 6, 2
2023/11/16, 59, 19, 11, , , 2
2023/11/17, 47, , , , , 
2023/11/21, 115, 25, 11, 9, 7, 2
2023/11/22, 69, 14, 9, 8, 6, 2
2023/11/23, 65, , , , , 
2023/11/25, 74, 20, 17, 7, 7, 1
2023/11/26, 56, 19, 12, 14, 6, 3
2023/11/27, 63, 26, 14, 8, 6, 2
2023/11/28, 88, 25, 11, 7, 6, 2
2023/11/29, 65, 34, 12, 10, 7, 2
2023/11/30, 71, 48, 12, 9, 7, 2
2023/12/1, 79, 35, 10, 8, 7, 2
2023/12/2, 61, 35, 11, 7, 6, 2
2023/12/3, 64, 29, 10, 12, 7, 3
2023/12/4, 69, 37, 9, 15, 7, 3
2023/12/5, 69, 52, 6, 17, 7, 5
2023/12/6, 109, , , , , 
2023/12/8, 79, 20, 6, , , 
2023/12/9, 56, , 9, , , 
2023/12/11, 145, 53, 12, 18, 8, 5
2023/12/12, 160, 63, 7, 16, 8, 6
2023/12/13, 165, 35, 13, 10, 7, 2
2023/12/14, 98, 27, 13, 9, 7, 2
2023/12/15, 53, 23, 10, 9, 7, 2
2023/12/16, 50, 19, 14, 8, 7, 2
2023/12/17, 39, 16, 11, 13, 7, 2
2023/12/18, 36, 34, 11, 17, 7, 3
2023/12/19, 65, 54, 12, 17, 8, 6
2023/12/20, 128, 48, 14, 9, 8, 3
2023/12/21, 118, 29, 11, 12, 8, 3
2023/12/22, 90, 25, 13, 11, 8, 3
2023/12/23, 70, 29, 14, 9, 8, 3
2023/12/24, 67, 37, 14, 9, 8, 4
2023/12/25, 80, 38, 14, 9, 7, 3
2023/12/26, 75, 39, 12, 11, 5, 3
2023/12/27, 82, 52, 13, 17, 4, 5
2023/12/28, 116, 54, 16, 16, 4, 4
2023/12/29, 159, 54, 17, 11, 4, 3
2023/12/30, 145, 49, 13, 11, 4, 3
2023/12/31, 110, 48, 13, , , 
2023/7/1, 53, 17, 14, , 6, 2
2023/7/2, 68, 19, 15, , 5, 2
2023/7/3, 76, 20, 24, , 6, 2
2023/7/4, 137, 23, 23, , 6, 2
2023/7/5, 141, 26, 31, , 4, 2
2023/7/6, 150, 25, 24, , 5, 2
2023/7/7, 137, 21, 20, , 5, 2
2023/7/8, 104, 14, 18, , 6, 1
2023/7/9, 64, 12, 21, 6, 10, 2
2023/7/10, 50, 16, 18, 4, 8, 2
2023/7/11, 64, 20, 18, 4, 8, 2
2023/7/12, 98, 25, 18, 5, 8, 2
2023/7/13, 103, 27, 16, 5, 8, 2
2023/7/14, 123, 27, 17, 5, 8, 3
2023/7/15, 114, 31, 17, 3, 9, 2
2023/7/16, 82, , 14, 5, 8, 3
2023/7/17, 61, 16, 14, 4, 7, 3
2023/7/18, 65, 14, 15, 3, 8, 2
2023/7/19, 54, 19, 13, 4, 7, 3
2023/7/20, 63, 23, 15, 5, 9, 2
2023/7/21, 88, 26, 15, 5, 8, 3
2023/7/22, 114, 24, 13, 6, 7, 3
2023/7/23, 112, 23, 12, 3, 7, 2
2023/7/24, 93, 16, 13, 3, 8, 2
2023/7/25, 62, 20, 14, 8, 8, 3
2023/7/26, 76, 26, 10, 3, 7, 3
2023/7/27, 83, 17, 14, 2, 7, 2
2023/7/28, 61, 13, 14, 3, 8, 2
2023/7/29, 48, 14, 11, , , 2
2023/7/30, 42, 13, 11, 9, 9, 3
2023/7/31, 45, 16, 9, 3, 7, 2
2023/8/1, 54, 20, 12, 5, 6, 2
2023/8/2, 84, 19, 12, 9, 7, 2
2023/8/3, 72, 22, 11, 8, 7, 2
2023/8/4, 69, 26, 12, 8, 6, 2
2023/8/5, 77, 21, 9, 5, 6, 2
2023/8/6, 67, 14, 10, 6, 5, 2
2023/8/7, 48, 12, 10, 6, 7, 2
2023/8/8, 41, 19, 9, 5, 6, 2
2023/8/9, 57, 18, 9, 5, 6, 1
2023/8/10, 58, 16, 9, 5, 6, 2
2023/8/11, 53, 17, 9, 6, 7, 2
2023/8/12, 53, 21, 9, 5, 8, 2
2023/8/13, 57, 22, 12, 6, 7, 2
2023/8/14, 60, 24, 16, 4, 6, 2
2023/8/15, 68, 24, 18, 4, 5, 2
2023/8/16, 71, 27, 21, 8, 5, 2
2023/8/17, 76, 30, 22, 11, 6, 2
2023/8/18, 80, 29, 21, 11, 6, 2
2023/8/19, 79, 25, 15, 13, 7, 2
2023/8/20, 65, 21, 16, 12, 9, 2
2023/8/21, 56, 21, 14, 13, 9, 3
2023/8/22, 71, 25, 13, 14, 9, 3
2023/8/23, 75, 28, 14, 13, 8, 3
2023/8/24, 99, 25, 12, 13, 7, 2
2023/8/25, 72, 23, 13, 12, 8, 2
2023/8/26, 67, 23, 13, 13, 7, 2
2023/8/27, 61, 22, 12, 13, 7, 2
2023/8/28, 62, 19, 12, 12, 7, 2
2023/8/29, 62, 19, 9, 12, 7, 2
2023/8/30, 60, 18, 9, 12, 7, 2
2023/8/31, 57, 13, 10, 11, 7, 2
2023/9/1, 55, 18, 10, 11, 8, 2
2023/9/2, 58, 20, 9, 10, 8, 2
2023/9/3, 61, 16, 9, 10, 8, 2
2023/9/4, 55, 19, 8, 13, 7, 2
2023/9/5, 56, 24, 12, 16, 7, 3
2023/9/6, 65, 27, 11, 14, 7, 2
2023/9/7, 71, 21, 10, 13, 9, 2
2023/9/8, 60, 21, 9, 11, 10, 2
2023/9/9, 56, 20, 11, 11, 10, 2
2023/9/10, 53, 20, 9, 11, 10, 2
2023/9/11, 50, 17, 9, 10, 8, 2
2023/9/12, 41, 30, 9, 5, 2, 2
2023/9/13, 45, 37, 11, 3, 4, 2
2023/9/14, 52, 37, 13, 3, 4, 2
2023/9/15, 52, 39, 10, 2, 4, 2
2023/9/16, 53, 39, 8, , 4, 2
2023/9/17, 53, 37, 8, 1, 4, 2
2023/9/18, 51, 38, 8, 2, 4, 2
2023/9/19, 49, 36, 9, 3, 4, 2
2023/9/20, 49, 36, 10, 4, 4, 2
2023/9/21, 53, 38, 12, 5, 4, 2
2023/9/22, 62, 43, 10, 6, 4, 3
2023/9/23, 74, 55, 11, 6, 4, 3
2023/9/24, 73, 54, 8, 6, 4, 3
2023/9/25, 66, 55, 8, 8, 4, 4
2023/9/26, 66, 59, 8, 7, 4, 3
2023/9/27, 70, 47, 6, 4, 3, 2
2023/9/28, 65, 38, 8, 5, 3, 2
2023/9/29, 70, 41, 7, 3, 4, 2
2023/9/30, 69, 33, 7, 1, 4, 2
2023/4/1, 53, 13, , 2, 3, 
2023/4/2, 43, 14, , 1, 4, 
2023/4/3, 46, 17, , 3, 2, 
2023/4/4, 48, 16, , 3, 3, 1
2023/4/5, 57, 7, , , , 1
2023/4/6, 54, 15, , 2, 4, 2
2023/4/7, 54, 20, , 5, 4, 2
2023/4/8, 68, 26, , 3, 5, 2
2023/4/9, 82, 29, , 2, 4, 2
2023/4/10, 78, 17, , 2, 3, 
2023/4/11, 50, 12, , 5, 5, 1
2023/4/12, 49, 19, 24, 13, 7, 2
2023/4/13, 29, 18, 13, 6, 8, 1
2023/4/14, 54, 26, 10, 4, 7, 1
2023/4/15, 56, 39, 12, 6, 11, 1
2023/4/16, 59, 15, 13, 7, 13, 1
2023/4/17, 60, 19, 10, 8, 8, 2
2023/4/18, 72, 13, 9, 8, 7, 1
2023/4/19, 59, 10, 9, 4, 6, 1
2023/4/20, 56, 10, 10, 1, 5, 1
2023/4/21, 54, 14, 11, 1, 5, 1
2023/4/22, 66, 19, 10, 1, 5, 1
2023/4/23, 69, 18, 13, 2, 5, 1
2023/4/24, 66, 16, 8, 1, 4, 1
2023/4/25, 57, 38, 7, 1, 4, 1
2023/4/26, 51, 306, 7, 2, 4, 1
2023/4/27, 35, 11, 10, 1, 5, 1
2023/4/28, 29, 12, 11, 1, 5, 1
2023/4/29, 25, 16, 11, 3, 5, 1
2023/4/30, 20, 20, 11, 2, 5, 2
2023/5/1, 15, 23, 11, 2, 5, 2
2023/5/2, 23, 26, 12, 1, 5, 1
2023/5/3, 72, 14, 8, 1, 4, 1
2023/5/4, 49, 14, 7, 1, 4, 2
2023/5/5, 55, 18, 8, 1, 4, 1
2023/5/6, 57, 17, 8, 1, 5, 1
2023/5/7, 54, 18, 9, 1, 4, 1
2023/5/8, 59, 19, 8, 1, 4, 1
2023/5/9, 65, 21, 7, 1, 5, 1
2023/5/10, 68, 19, 7, 1, 4, 1
2023/5/11, 67, 19, 6, 1, 4, 1
2023/5/12, 68, 17, 8, 1, 4, 1
2023/5/13, 67, 16, 9, 1, 4, 1
2023/5/14, 62, 21, 10, 3, 5, 1
2023/5/15, 69, 30, 9, 3, 4, 2
2023/5/16, 92, 24, 9, 1, 5, 1
2023/5/17, 73, 21, 8, 1, 4, 1
2023/5/18, 68, 15, 9, 1, 4, 1
2023/5/19, 58, 15, 9, 1, 5, 1
2023/5/20, 60, 17, 9, 1, 4, 1
2023/5/21, 63, 23, 8, 1, 4, 1
2023/5/22, 74, 23, 8, 1, 5, 1
2023/5/23, 67, 15, 8, 1, 4, 1
2023/5/24, 58, 16, 10, 1, 4, 1
2023/5/25, 62, 20, 10, 1, 4, 1
2023/5/26, 67, 22, 9, 1, 5, 1
2023/5/27, 68, 20, 8, 1, 5, 1
2023/5/28, 66, 18, 8, 1, 5, 1
2023/5/29, 63, 16, 7, 1, 5, 1
2023/5/30, 58, 22, 11, 1, 5, 1
2023/5/31, 76, 28, 11, 1, 5, 1
2023/6/1, 83, 28, 8, 1, 5, 1
2023/6/2, 79, 30, 10, 1, 4, 1
2023/6/3, 77, , 9, , 4, 1
2023/6/4, 75, 15, 8, 1, 5, 1
2023/6/5, 58, 21, 9, 2, 4, 1
2023/6/6, 58, 24, 11, 1, 4, 1
2023/6/7, 61, 25, 11, 1, 4, 1
2023/6/8, 71, 23, 12, , 4, 1
2023/6/9, 66, 22, 12, 1, 5, 1
2023/6/10, 67, 19, 12, 1, 5, 1
