date, pm25, pm10, o3, no2, so2, co
2025/11/13, 57, 63, 10, 14, 15, 4
2025/11/14, 79, 63, 16, 12, 15, 4
2025/11/15, 95, 55, 11, 13, 14, 3
2025/11/16, 144, 54, 9, 14, 15, 9
2025/11/17, 124, 70, 11, 17, 16, 2
2025/11/18, 118, 68, 8, 15, 16, 2
2025/11/19, 113, 75, 14, 15, 15, 2
2025/11/20, 151, 64, 16, 13, 15, 7
2025/11/21, 93, 64, 12, 17, 16, 16
2025/11/22, 78, 91, 5, 18, 15, 41
2025/11/23, 130, 51, 12, 12, 15, 3
2025/11/24, 52, 61, 7, 17, 17, 3
2025/11/25, 86, 66, 7, 17, 15, 3
2025/11/26, 124, 59, 9, 16, 15, 5
2025/11/27, 99, 56, 8, 12, 15, 3
2025/11/28, 85, 55, 10, 13, 16, 2
2025/11/29, 64, 56, 7, 11, 15, 9
2025/11/30, 80, 44, 8, 12, 15, 8
2025/12/1, 73, 40, 6, 9, 14, 5
2025/12/2, 91, 65, 6, 13, 14, 13
2025/12/3, 131, 62, 7, 15, 15, 3
2025/12/4, 129, 54, 12, 11, 16, 2
2025/12/5, 98, 49, 14, 10, 16, 2
2025/12/6, 89, 46, 8, 9, 15, 2
2025/12/7, 80, 48, 10, 14, 15, 2
2025/12/8, 36, 57, 12, 11, 15, 2
2025/12/9, 44, 62, 5, 18, 20, 4
2025/12/10, 109, 79, 7, 24, 15, 22
2025/12/11, 142, 74, 6, 22, 2, 31
2025/12/12, 153, 77, 10, 26, 2, 13
2025/12/13, 159, 57, 14, 16, 2, 18
2025/12/14, 115, 53, 7, 22, 1, 9
2025/12/15, 71, 53, 11, 23, 1, 12
2025/12/16, 139, 58, 6, 18, 2, 2
2025/12/17, 149, 51, 11, 25, 1, 3
2025/12/18, 110, 71, 5, 36, 3, 7
2025/12/19, 153, 85, 7, 31, 3, 9
2025/12/20, 164, 84, 4, 26, 4, 8
2025/12/21, 170, 71, 6, 27, 4, 9
2025/12/22, 161, 68, 7, 27, 4, 6
2025/12/23, 133, 60, 6, 17, 2, 4
2025/12/24, 94, 53, 6, 20, 5, 11
2025/12/25, 120, 41, 15, 18, 2, 2
2025/12/26, 80, 58, 17, 16, 3, 3
2025/12/27, 50, 43, 15, 18, 5, 3
2025/12/28, 57, , , , , 
2025/8/13, 53, 62, 16, 15, 7, 3
2025/8/14, 53, 48, 16, 17, 5, 3
2025/8/15, 55, 53, 14, 15, 6, 4
2025/8/16, 62, 52, 13, 16, 7, 2
2025/8/17, 40, 38, 22, 14, 8, 3
2025/8/18, 44, 51, , , , 
2025/8/19, 48, 55, , , , 
2025/8/20, 48, 42, , , , 
2025/8/21, 54, 48, 10, 25, , 1
2025/8/22, 61, 51, 25, 19, 8, 3
2025/8/23, 69, 61, 23, 15, 12, 4
2025/8/24, 49, 56, 46, 12, 18, 2
2025/8/25, 41, 34, 36, 13, 16, 2
2025/8/26, 31, 33, 13, 13, 15, 2
2025/8/27, 30, 32, 13, 15, 14, 2
2025/8/28, 40, 36, 13, 16, 16, 2
2025/8/29, 50, 44, 20, 14, 18, 2
2025/8/30, 53, 61, 22, 16, 20, 3
2025/8/31, 73, 58, 24, 14, 20, 3
2025/9/1, 53, 55, 20, 12, 20, 2
2025/9/2, 58, 50, 20, 16, 21, 2
2025/9/3, 57, 45, 15, 14, 21, 2
2025/9/4, 54, 45, 13, 16, 21, 2
2025/9/5, 54, 45, 14, 18, 20, 2
2025/9/6, 53, 50, 10, 15, 22, 3
2025/9/7, 58, 52, 16, 13, 25, 3
2025/9/8, 51, 43, 12, 16, 24, 2
2025/9/9, 47, 40, 11, 12, 24, 2
2025/9/10, 59, 43, , 17, 22, 2
2025/9/11, 60, 46, , 18, 23, 3
2025/9/12, 65, 54, , 23, 24, 2
2025/9/13, 49, 49, , 16, 23, 2
2025/9/14, 35, 34, , 13, 25, 1
2025/9/15, 40, 52, 15, 13, 19, 2
2025/9/16, 50, 45, 22, 7, 16, 1
2025/9/17, 45, 39, 21, 15, 16, 1
2025/9/18, 31, 53, 16, 7, 15, 1
2025/9/19, 46, 37, 16, 5, 15, 1
2025/9/20, 46, 31, 20, 5, 14, 1
2025/9/21, 41, 28, 22, 5, 15, 3
2025/9/22, 48, 34, 22, 9, 15, 2
2025/9/23, 58, 54, 24, 17, 16, 7
2025/9/24, 71, 67, 25, 15, 15, 3
2025/9/25, 63, 64, 22, 9, 15, 2
2025/9/26, 49, 39, 21, 4, 14, 2
2025/9/27, 34, 34, 16, 3, 14, 1
2025/9/28, 34, 34, 14, 6, 15, 1
2025/9/29, 49, 48, 6, 12, 15, 2
2025/9/30, 42, 54, 13, 10, 15, 2
2025/4/1, 53, 47, 6, 18, 7, 3
2025/4/2, 67, , , , , 
2025/4/4, 69, 55, 6, 20, 6, 3
2025/4/5, 78, , , , , 
2025/4/8, 40, , , , , 
2025/4/11, 51, 47, 11, 22, 10, 2
2025/4/12, 78, 46, 23, 12, 4, 2
2025/4/13, 93, 34, 15, 12, 5, 3
2025/4/14, 72, 57, 18, 41, 8, 3
2025/4/15, 65, 76, 22, 30, 11, 9
2025/4/16, 83, , , , , 
2025/4/18, 109, 96, 23, 29, 9, 5
2025/4/19, 110, , , , , 
2025/4/21, 76, 71, 15, 27, 10, 3
2025/4/22, 82, 85, 7, 17, 7, 3
2025/4/23, 91, , , , , 
2025/4/25, 83, , , , , 
2025/4/27, 70, 55, 15, , , 2
2025/4/28, 68, 35, 21, , 4, 1
2025/4/29, 37, 37, 23, 10, 5, 2
2025/4/30, 51, 40, 21, 6, 5, 2
2025/5/1, 57, 56, 13, 17, 5, 3
2025/5/2, 60, 50, 16, 14, 11, 3
2025/5/3, 81, , , , , 
2025/5/5, 73, , , , , 
2025/5/7, 79, 86, 32, 10, 9, 2
2025/5/8, 71, 69, 25, , , 3
2025/5/9, 66, 76, 13, 17, 9, 2
2025/5/10, 65, 79, 10, 5, 6, 2
2025/5/11, 56, 74, 4, 13, 7, 
2025/1/1, 115, 53, 9, 22, 4, 20
2025/1/2, 107, 59, 21, 21, 6, 21
2025/1/3, 113, 50, 21, 17, 5, 20
2025/1/4, 46, 38, 7, 18, 5, 21
2025/1/5, 45, 50, 4, 16, 3, 22
2025/1/6, 75, 64, 7, 23, 4, 22
2025/1/7, 114, 57, 7, 25, 7, 21
2025/1/8, 130, 58, 4, 33, 7, 22
2025/1/9, 140, 60, 10, 27, 4, 21
2025/1/10, 132, 65, , , , 22
2025/1/11, 136, 67, 2, 19, 5, 23
2025/1/12, 101, 70, 10, 10, 3, 21
2025/1/13, 64, 20, 12, 9, 3, 21
2025/1/14, 51, 34, 9, 22, 5, 22
2025/1/15, 59, 61, 10, 16, 5, 23
2025/1/16, 60, 40, 8, 18, 6, 22
2025/1/17, 75, 67, 3, 31, 7, 26
2025/1/18, 130, 98, 4, 35, 10, 27
2025/1/19, 168, 99, 2, 35, 9, 28
2025/1/20, 175, 81, 6, 26, 9, 22
2025/1/21, 160, 62, 3, 30, 12, 24
2025/1/22, 129, 71, 3, 23, 7, 29
2025/1/23, 147, 75, 11, 22, 10, 24
2025/1/24, 163, 68, 11, 18, 5, 24
2025/1/25, 144, 43, 7, 14, 5, 23
2025/1/26, 94, 56, 5, 17, 7, 24
2025/1/27, 121, 55, 6, 17, 8, 23
2025/1/28, 125, 53, 8, 31, 6, 24
2025/1/29, 117, 59, 5, 20, 8, 25
2025/1/30, 130, 68, 8, 33, 5, 26
2025/1/31, 149, 78, 9, 29, 6, 26
2025/2/1, 154, 72, 1, 24, 4, 26
2025/2/2, 154, , , , , 
2025/2/4, 52, 22, 15, 8, 4, 24
2025/2/5, 42, 54, 7, 16, 6, 25
2025/2/6, 49, 53, 4, 30, 5, 25
2025/2/7, 61, 28, 10, 13, 5, 24
2025/2/8, 60, 22, 15, 12, 7, 24
2025/2/9, 51, 20, 16, 8, 4, 24
2025/2/10, 45, 25, 18, 14, 5, 25
2025/2/11, 62, 56, 7, 31, 8, 21
2025/2/12, 76, 62, 4, , , 4
2025/2/13, 85, , , , , 
2025/2/16, 131, , , , , 
2025/2/19, 71, 38, 17, 15, 3, 7
2025/2/20, 48, , , , , 
2025/2/26, 158, , , , , 
2025/3/2, 124, 33, 15, , , 3
2025/3/3, 63, 25, 14, , , 3
2025/3/4, 54, 36, 7, 30, 27, 3
2025/3/5, 72, 91, 5, 50, 23, 8
2025/3/6, 141, , , , , 
2025/3/8, 146, 91, 10, , , 4
2025/3/9, 135, , , , , 
2025/3/13, 102, 80, 8, 24, 28, 4
2025/3/14, 69, , , , , 
2025/3/23, 114, , , , , 
2025/3/27, 76, 70, 9, 20, 11, 3
2025/3/28, 75, 73, 18, 13, 7, 3
2025/3/29, 81, 55, 9, 9, 7, 3
2025/3/30, 78, 29, 16, 12, 6, 2
2025/3/31, 44, 39, 13, 17, 6, 2
2024/10/1, 23, 68, 8, 27, 19, 7
2024/10/2, 38, 82, 27, 18, 14, 6
2024/10/3, 80, 75, 26, 25, 10, 7
2024/10/4, 88, 71, 32, 27, 9, 6
2024/10/5, 85, 81, 31, 25, 18, 7
2024/10/6, 83, 65, 3, 28, 8, 7
2024/10/7, 79, 61, 11, 20, 9, 7
2024/10/8, 65, , , , , 
2024/10/10, 95, 71, 23, 34, 13, 7
2024/10/11, 93, 71, 8, 24, 11, 7
2024/10/12, 90, 56, 10, 15, 8, 6
2024/10/13, 51, 45, 17, 15, 10, 6
2024/10/14, 54, 45, 19, 20, 8, 6
2024/10/15, 62, 53, 22, 24, 10, 7
2024/10/16, 64, , , , , 
2024/10/18, 55, 45, 19, 13, 8, 6
2024/10/19, 56, 35, 19, 13, 6, 6
2024/10/20, 54, 28, 21, 13, 6, 6
2024/10/21, 45, 32, 20, 10, 7, 7
2024/10/22, 52, 41, 15, 22, 7, 7
2024/10/23, 55, 58, 22, 20, 7, 9
2024/10/24, 73, 44, 21, 13, 7, 8
2024/10/25, 75, 41, 15, 19, 7, 8
2024/10/26, 70, , , , , 
2024/10/28, 111, 69, 19, 30, 10, 10
2024/10/29, 127, 61, 12, 22, 8, 9
2024/10/30, 95, 42, 20, 13, 8, 9
2024/10/31, 62, 36, 13, 16, 8, 9
2024/11/1, 62, 56, 3, 28, 8, 10
2024/11/2, 86, 79, 16, 22, 7, 11
2024/11/3, 133, 39, 16, 13, 7, 9
2024/11/4, 57, 41, 22, 8, 3, 12
2024/11/5, 72, , , , , 
2024/11/8, 77, 47, 18, 13, 3, 12
2024/11/9, 81, 40, 15, 19, 2, 12
2024/11/10, 79, 52, 7, 24, 3, 13
2024/11/11, 90, 70, 10, 26, 4, 14
2024/11/12, 119, 74, 1, 23, 3, 16
2024/11/13, 153, 89, 4, 23, 7, 15
2024/11/14, 150, 78, 2, 21, 5, 15
2024/11/15, 141, 58, 10, 12, 4, 14
2024/11/16, 74, 24, 6, 13, 6, 13
2024/11/17, 45, 47, 1, 15, 6, 16
2024/11/18, 59, 62, 1, 15, 5, 16
2024/11/19, 75, 86, 9, 20, 18, 16
2024/11/20, 151, 93, 13, 15, 7, 13
2024/11/21, 33, 74, 9, 15, 5, 13
2024/11/22, 44, , , , , 
2024/11/26, 78, 59, 3, 23, 4, 16
2024/11/27, 116, 60, 1, 18, 4, 16
2024/11/28, 162, 59, 5, 12, 8, 15
2024/11/29, 125, 52, 9, 15, 5, 15
2024/11/30, 104, 49, 10, 12, 5, 15
2024/12/1, 97, 46, 7, 11, 3, 15
2024/12/2, 88, 51, 3, 15, 5, 15
2024/12/3, 112, 65, 1, 22, 14, 18
2024/12/4, 136, 85, 5, 17, 6, 19
2024/12/5, 162, 56, 7, 16, 5, 17
2024/12/6, 109, 44, 9, 11, 5, 16
2024/12/7, 95, 39, 9, 17, 5, 17
2024/12/8, 78, 31, 13, 13, 6, 16
2024/12/9, 54, 40, 11, 19, 8, 17
2024/12/10, 34, 54, 10, 20, 5, 17
2024/12/11, 38, 67, 4, 25, 8, 18
2024/12/12, 50, 65, 7, 16, 7, 17
2024/12/13, 66, 37, 10, 14, 2, 16
2024/12/14, 67, 38, 4, 22, 4, 17
2024/12/15, 91, 35, 7, 21, 4, 18
2024/12/16, 77, 59, 3, 26, 11, 20
2024/12/17, 99, 82, 3, 33, 19, 22
2024/12/18, 177, 76, 6, 22, 6, 19
2024/12/19, 176, 49, 5, 19, 8, 21
2024/12/20, 149, 42, 9, 12, 6, 18
2024/12/21, 96, 40, 7, 18, 4, 19
2024/12/22, 51, 43, 4, 20, 5, 19
2024/12/23, 73, 61, 9, 25, 10, 19
2024/12/24, 93, 55, 1, 36, 8, 22
2024/12/25, 81, 59, 11, 15, 5, 19
2024/12/26, 124, 29, 13, 10, 4, 18
2024/12/27, 62, 22, 9, 16, 3, 19
2024/12/28, 53, 25, 7, 9, 3, 19
2024/12/29, 66, , , , , 
2024/7/2, 87, 69, 22, 21, 15, 
2024/7/3, 69, 84, 19, 17, 8, 3
2024/7/4, 109, 68, 7, 14, 7, 3
2024/7/5, 118, 42, 20, 5, 6, 2
2024/7/6, 86, 39, 30, , 29, 2
2024/7/7, 78, 44, , , , 2
2024/7/8, 87, , , , , 
2024/7/10, 73, , , , , 
2024/7/13, 89, 53, 27, 4, 6, 30
2024/7/14, 105, 48, 26, 3, 7, 5
2024/7/15, 86, 49, 26, 7, 6, 4
2024/7/16, 167, 52, 24, 15, 10, 5
2024/7/17, 185, 57, 31, 17, 9, 5
2024/7/18, 243, 54, 41, 5, 7, 5
2024/7/19, 205, 59, 28, 7, 6, 6
2024/7/20, 65, 55, 45, 3, 6, 6
2024/7/21, 62, 54, 41, 10, 8, 6
2024/7/22, 62, 55, 38, 15, 9, 6
2024/7/23, 62, 54, 33, 7, 7, 6
2024/7/24, 56, 57, 35, 5, 7, 5
2024/7/25, 50, 50, 13, 12, 7, 6
2024/7/26, 40, 47, 35, 8, 7, 6
2024/7/27, 44, 42, 38, 2, 6, 5
2024/7/28, 38, 51, 38, 14, 7, 6
2024/7/29, 51, 55, 34, 7, 6, 5
2024/7/30, 52, 51, 30, 7, 6, 5
2024/7/31, 39, 50, 34, 5, 7, 5
2024/8/1, 32, 57, 45, 16, 8, 5
2024/8/2, 49, 62, 52, 15, 9, 6
2024/8/3, 56, 62, 41, 17, 10, 7
2024/8/4, 64, 49, 32, 7, 7, 6
2024/8/5, 54, 47, 31, 16, 9, 6
2024/8/6, 46, 58, 37, 15, 11, 6
2024/8/7, 53, 49, 36, 6, 7, 6
2024/8/8, 52, 36, 36, 7, 7, 6
2024/8/9, 42, 46, 31, 10, 7, 6
2024/8/13, 52, , , , , 
2024/8/15, 49, 39, 34, 7, 7, 6
2024/8/16, 38, 37, 24, 8, 7, 6
2024/8/17, 32, 43, 19, , 5, 6
2024/8/18, 46, 53, 43, 17, 11, 7
2024/8/19, 51, 62, 41, 20, 12, 7
2024/8/20, 62, 68, 36, 18, 10, 6
2024/8/21, 69, 65, 22, 19, 12, 6
2024/8/22, 66, 57, 36, 6, 7, 6
2024/8/23, 58, 49, 30, 5, 7, 6
2024/8/24, 50, 43, 25, , 3, 6
2024/8/25, 49, 50, 34, 13, 8, 6
2024/8/26, 52, 52, 31, 15, 9, 6
2024/8/27, 57, 55, 35, 23, 13, 7
2024/8/28, 62, 65, 35, 17, 11, 7
2024/8/29, 63, 63, 15, , 6, 7
2024/8/30, 61, 56, 34, 12, 8, 7
2024/8/31, 50, 67, 26, 12, 8, 7
2024/9/1, 50, 52, 30, 19, 8, 7
2024/9/2, 67, 53, 40, 16, 8, 7
2024/9/3, 57, 58, 38, 20, 10, 7
2024/9/4, 52, 68, 38, 13, 8, 6
2024/9/5, 67, 63, 35, 12, 8, 7
2024/9/6, 77, 60, 31, 27, 13, 7
2024/9/7, 74, 58, 19, 12, 8, 7
2024/9/8, 59, 36, 34, 11, 8, 6
2024/9/9, 49, 48, 27, 27, 9, 7
2024/9/10, 62, 66, 19, 27, 10, 7
2024/9/11, 77, 61, 35, 16, 9, 7
2024/9/12, 58, 57, 33, 30, 12, 7
2024/9/13, 66, 66, 28, 18, 10, 7
2024/9/14, 69, 62, 25, 13, 9, 7
2024/9/15, 38, 62, 28, 20, 11, 7
2024/9/16, 39, 54, 32, 19, 13, 7
2024/9/17, 52, 46, 30, 13, 8, 6
2024/9/18, 56, 46, 26, 15, 8, 6
2024/9/19, 55, 44, 31, 16, 8, 6
2024/9/20, 55, , , , , 
2024/9/22, 54, 49, 26, 23, 11, 6
2024/9/23, 57, 58, 25, 26, 10, 6
2024/9/24, 69, 65, 35, 27, 16, 7
2024/9/25, 76, 71, 35, 35, 13, 7
2024/9/26, 85, 72, 37, 29, 10, 7
2024/9/27, 88, 83, 37, 39, 12, 8
2024/9/28, 98, 78, 44, 29, 13, 8
2024/9/29, 110, 60, 23, 19, 8, 7
2024/9/30, 76, 48, 10, 24, 12, 6
2024/4/1, 107, 79, 14, , , 4
2024/4/2, 119, , , , , 
2024/4/4, 85, 69, 27, 15, 16, 3
2024/4/5, 93, 56, 29, 16, 13, 3
2024/4/6, 93, 56, 29, 15, 6, 2
2024/4/7, 83, 36, 30, 8, 4, 2
2024/4/8, 57, 36, 32, 13, 3, 2
2024/4/9, 54, 46, 10, 9, 4, 3
2024/4/10, 66, 48, 5, 7, 3, 3
2024/4/11, 62, 48, 25, 2, 3, 2
2024/4/12, 74, , , , , 
2024/4/14, 67, 55, 33, 12, 7, 3
2024/4/15, 65, , , , , 
2024/4/18, 83, 72, 12, 13, 7, 3
2024/4/19, 82, , , , , 
2024/4/21, 37, , , , , 
2024/4/23, 72, , , , , 
2024/4/25, 137, 124, 15, 22, 16, 
2024/4/27, 68, 54, 23, 3, 4, 2
2024/4/28, 71, 31, 26, 6, 4, 2
2024/4/29, 57, 53, 11, 5, 5, 3
2024/4/30, 62, 71, 12, 12, 11, 3
2024/5/1, 69, 58, 21, 12, 6, 2
2024/5/2, 52, 60, 16, , , 3
2024/5/3, 53, 45, 19, 13, 6, 3
2024/5/4, 66, 35, 26, 12, 4, 2
2024/5/5, 58, 35, 23, 12, 7, 2
2024/5/6, 51, 57, 29, 34, 5, 3
2024/5/7, 81, 57, 13, 17, 8, 2
2024/5/8, 80, 64, 13, 17, 7, 3
2024/5/9, 81, 75, 11, 9, 5, 3
2024/5/10, 120, , , , , 
2024/5/12, 63, 46, 14, 14, 4, 3
2024/5/13, 73, , , , , 
2024/5/15, 68, 41, 11, 16, 7, 2
2024/5/16, 68, 59, 7, 17, 9, 3
2024/5/17, 89, 65, 3, 31, 25, 4
2024/5/18, 92, , , , , 
2024/5/20, 89, 69, 31, 21, 9, 3
2024/5/21, 84, 71, 35, 25, 12, 3
2024/5/22, 85, , , , , 
2024/5/24, 61, 55, 7, 19, 6, 3
2024/5/25, 62, , , , , 
2024/5/27, 70, , , , , 
2024/5/29, 66, , , , , 
2024/5/31, 150, , , , , 
2024/6/2, 84, 61, 21, 25, 6, 31
2024/6/3, 82, 66, 12, 20, 5, 32
2024/6/4, 86, 70, 30, 17, 6, 31
2024/6/5, 91, , , , , 
2024/6/7, 101, 54, 30, 4, 6, 
2024/6/8, 73, 45, 15, 16, 6, 
2024/6/9, 70, 55, 39, 16, 6, 
2024/6/10, 74, 56, 23, 16, 5, 
2024/6/11, 74, 87, 9, 22, 7, 
2024/6/12, 92, , , , , 
2024/6/14, 90, , , , , 
2024/6/17, 64, 36, 27, 16, 5, 
2024/6/18, 54, 32, 25, 3, 5, 
2024/6/19, 58, 34, 27, 9, 5, 
2024/6/20, 59, , , , , 
2024/6/22, 79, 42, 35, 8, 7, 
2024/6/23, 77, 51, 18, 11, 6, 
2024/6/24, 76, , , , , 
2024/1/1, 190, , , , , 
2024/1/12, 82, 36, 19, 19, 4, 2
2024/1/13, 69, 32, 12, 15, 4, 2
2024/1/14, 48, 57, 10, 36, 10, 3
2024/1/15, 77, , , , , 
2024/1/17, 55, 49, 10, 21, 7, 3
2024/1/18, 67, 53, 20, 8, 5, 2
2024/1/19, 49, 60, 13, 24, 10, 3
2024/1/20, 54, 50, 15, 13, 3, 2
2024/1/21, 56, 16, 18, 5, 2, 2
2024/1/22, 18, 32, 10, 20, 4, 2
2024/1/23, 49, 49, 15, 24, 5, 3
2024/1/24, 61, 63, 1, 31, 6, 5
2024/1/25, 78, 87, 8, 26, 6, 5
2024/1/26, 135, 58, 11, 20, 8, 4
2024/1/27, 86, 47, 12, 15, 5, 3
2024/1/28, 63, 38, 6, 25, 10, 4
2024/1/29, 58, 36, 20, 6, 4, 2
2024/1/30, 50, 24, 20, 8, 3, 2
2024/1/31, 35, 34, 14, 15, 5, 3
2024/2/1, 35, 64, 10, 28, 22, 6
2024/2/2, 90, 56, 16, 26, 8, 3
2024/2/3, 70, , , , , 
2024/2/5, 100, 79, 11, , , 4
2024/2/6, 90, 100, 10, 47, 43, 7
2024/2/7, 104, , , , , 
2024/2/10, 78, , , , , 
2024/2/12, 50, 48, 9, 26, 12, 3
2024/2/13, 53, 70, 5, 23, 16, 5
2024/2/14, 89, 51, 3, 17, 12, 4
2024/2/15, 96, 52, 4, 22, 15, 5
2024/2/16, 79, 53, 7, 13, 8, 4
2024/2/17, 64, , , , , 
2024/2/19, 57, 43, 11, 11, 4, 2
2024/2/20, 153, 63, 2, 31, 41, 6
2024/2/21, 62, 75, 4, 25, 6, 5
2024/2/22, 173, 60, 16, 28, 10, 3
2024/2/23, 162, 60, 7, 16, 8, 3
2024/2/24, 106, 64, 17, 18, 5, 3
2024/2/25, 56, 59, 11, 27, 10, 3
2024/2/26, 55, 86, 7, 32, 9, 5
2024/2/27, 112, 113, 8, 42, 14, 6
2024/2/28, 153, 123, 7, 49, 19, 
2024/2/29, 114, 128, 2, 37, 15, 
2024/3/10, 97, , , , , 
2024/3/12, 97, , , , , 
2024/3/14, 74, 58, 8, 20, 6, 4
2024/3/15, 86, 50, 18, 30, 11, 4
2024/3/16, 89, , , , , 
2024/3/19, 108, , , , , 
2024/3/21, 61, 49, 13, 20, 8, 3
2024/3/22, 69, 57, 4, 23, 4, 4
2024/3/23, 82, 57, 7, 23, 5, 3
2024/3/24, 94, , , , , 
2024/3/26, 86, , , , , 
2023/10/1, 77, 32, 14, 12, 8, 2
2023/10/2, 61, 38, 20, 10, 8, 2
2023/10/3, 44, 43, 21, 12, 9, 2
2023/10/4, 50, 57, 19, 21, 12, 3
2023/10/5, 74, 70, 24, 20, 17, 4
2023/10/6, 85, 61, 22, 12, 14, 2
2023/10/7, 85, 55, 28, 15, 18, 5
2023/10/8, 80, 54, 13, 14, 19, 25
2023/10/9, 77, 44, 14, 17, 25, 2
2023/10/10, 59, 56, 20, 6, 22, 2
2023/10/11, 67, , , , , 
2023/10/25, 139, 100, 10, 24, 113, 4
