date, pm25, pm10, o3, no2, so2, co
2025/10/1, 45, 24, 26, 14, 1, 
2025/10/2, 55, 26, 29, 10, 1, 
2025/10/3, 66, 27, 24, 12, 1, 
2025/10/4, 60, 20, 22, 7, 1, 
2025/10/5, 51, 14, 20, 7, 2, 
2025/10/6, 34, 22, 21, 11, , 
2025/10/7, 48, 24, 28, 10, 1, 
2025/10/8, 56, 10, 24, 4, 1, 
2025/10/9, 37, 12, 23, 4, 1, 
2025/10/10, 37, 9, 22, 2, 1, 
2025/10/11, 38, 15, 18, 3, , 
2025/10/12, 42, 17, 15, 12, 1, 
2025/10/13, 49, 13, 24, 11, 1, 
2025/10/14, 38, 19, 22, 9, 1, 
2025/10/15, 52, 29, 23, 12, 1, 
2025/10/16, 68, 21, 25, 9, 1, 
2025/10/17, 48, 13, 22, 10, 1, 
2025/10/18, 35, 20, 22, 9, 1, 
2025/10/19, 49, 35, 17, 9, , 
2025/10/20, 46, 26, 16, 6, 1, 
2025/10/21, 27, 23, 16, 5, 1, 
2025/10/22, 24, 35, 16, 6, 1, 
2025/10/23, 30, 33, 15, 12, , 
2025/10/24, 39, 13, 22, 6, 1, 
2025/10/25, 31, 8, 21, 5, 1, 
2025/10/26, 26, 17, 18, 8, 1, 
2025/10/27, 33, 25, 19, 13, 1, 
2025/10/28, 42, 20, 16, 15, 1, 
2025/10/29, 52, 12, 15, 9, 1, 
2025/10/30, 28, 12, 19, 6, 1, 
2025/10/31, 30, 9, 24, 4, 1, 
2025/11/1, 28, 7, 21, 5, 1, 
2025/11/2, 20, 18, 18, 11, 1, 
2025/11/3, 27, 20, 23, 10, 1, 
2025/11/4, 40, 18, 27, 9, 1, 
2025/11/5, 48, 15, 21, 5, 1, 
2025/11/6, 27, 9, 17, 9, 1, 
2025/11/7, 26, 5, 27, 13, 2, 
2025/11/8, 16, 8, 22, 16, 1, 
2025/11/9, 24, 32, 11, 22, 1, 
2025/11/10, 44, 27, 12, 25, 1, 
2025/11/11, 49, 23, 32, 17, 1, 
2025/11/12, 55, 18, 40, 9, 1, 
2025/11/13, 48, 35, 29, 9, 1, 
2025/11/14, 49, 13, 28, 9, 1, 
2025/11/15, 29, 7, 27, 4, 1, 
2025/11/16, 23, 11, 25, 8, 1, 
2025/11/17, 23, 17, 18, 10, 1, 
2025/11/18, 30, 20, 19, 9, 1, 
2025/11/19, 41, 17, 23, 8, 1, 
2025/11/20, 28, 9, 30, 4, , 
2025/11/21, 18, 10, 30, 5, 1, 
2025/11/22, 25, 10, 27, 4, 1, 
2025/11/23, 25, 28, 27, 3, 1, 
2025/11/24, 28, 11, 30, 4, 1, 
2025/11/25, 17, 12, 32, 2, 1, 
2025/11/26, 18, 18, 30, 7, 1, 
2025/11/27, 26, 39, 15, 16, 1, 
2025/11/28, 50, 23, 19, 12, 1, 
2025/11/29, 57, 12, 26, 5, 1, 
2025/11/30, 37, 19, 14, 10, 1, 
2025/12/1, 38, 15, 17, 7, 2, 
2025/12/2, 37, 14, 22, 8, 1, 
2025/12/3, 25, 16, 27, 6, 1, 
2025/12/4, 24, 19, 28, 5, 1, 
2025/12/5, 29, 8, 22, 3, 1, 
2025/12/6, 20, 6, 21, 3, 1, 
2025/12/7, 22, 11, 13, 8, 1, 
2025/12/8, 36, 24, 13, 11, 1, 
2025/12/9, 61, 36, 18, 12, 1, 
2025/12/10, 77, 30, 18, 12, 1, 
2025/12/11, 75, 29, 30, 9, 1, 
2025/12/12, 76, 12, 26, 6, 1, 
2025/12/13, 43, 7, 25, 4, 1, 
2025/12/14, 29, 9, 18, 9, 1, 
2025/12/15, 36, 14, 22, 10, 1, 
2025/12/16, 51, 10, 23, 6, 1, 
2025/12/17, 37, 14, 7, 10, , 
2025/12/18, 51, 25, 4, 14, 1, 
2025/12/19, 62, 23, 9, 10, 1, 
2025/12/20, 62, 8, 25, 4, 1, 
2025/12/21, 25, 10, 24, 6, 1, 
2025/12/22, 21, 11, 21, 6, 1, 
2025/12/23, 24, 11, 24, 6, 1, 
2025/12/24, 32, 8, 19, 4, 1, 
2025/12/25, 33, 8, 17, 5, 1, 
2025/12/26, 26, 6, 28, 5, 1, 
2025/12/27, 24, 5, 34, 4, 1, 
2025/12/28, 21, , , , , 
2025/7/1, 52, 26, 31, 10, 1, 
2025/7/2, 56, 21, 26, 7, 2, 
2025/7/3, 55, 26, 39, 6, 2, 
2025/7/4, 59, 26, 42, 4, 2, 
2025/7/5, 58, 14, 42, 5, 1, 
2025/7/6, 28, 19, 28, 4, 1, 
2025/7/7, 48, 25, 25, 4, 1, 
2025/7/8, 54, 21, 30, 7, 1, 
2025/7/9, 54, 22, 29, 4, 1, 
2025/7/10, 55, 24, 32, 3, 1, 
2025/7/11, 60, 15, 35, 3, 1, 
2025/7/12, 42, 14, 33, 4, 1, 
2025/7/13, 37, 16, 27, 4, 1, 
2025/7/14, 46, 17, 30, 5, 1, 
2025/7/15, 43, 19, 30, 8, 1, 
2025/7/16, 44, 26, 29, 7, 1, 
2025/7/17, 56, 28, 29, 5, 1, 
2025/7/18, 66, 29, 27, 5, 1, 
2025/7/19, 67, 26, 30, 5, 1, 
2025/7/20, 53, 23, 29, 5, 1, 
2025/7/21, 42, 18, 25, 4, 1, 
2025/7/22, 47, 18, 30, 4, 1, 
2025/7/23, 44, 14, 22, 4, 1, 
2025/7/24, 33, 9, 30, 3, 1, 
2025/7/25, 22, 13, 31, 6, 1, 
2025/7/26, 34, 12, 36, 3, 1, 
2025/7/27, 31, 17, 28, 6, 1, 
2025/7/28, 37, 16, 29, 4, 1, 
2025/7/29, 37, 18, 33, 4, 1, 
2025/7/30, 45, 14, 36, 5, 1, 
2025/7/31, 36, 15, 33, 4, 1, 
2025/8/1, 39, 14, 30, 4, 1, 
2025/8/2, 38, 14, 29, 3, 1, 
2025/8/3, 41, 18, 31, 7, 1, 
2025/8/4, 41, 16, 33, 5, 1, 
2025/8/5, 43, 16, 36, 5, 1, 
2025/8/6, 40, 23, 41, 3, 1, 
2025/8/7, 58, 29, 43, 7, 2, 
2025/8/8, 66, 30, 38, 4, 1, 
2025/8/9, 70, 28, 36, 7, 1, 
2025/8/10, 63, 51, 36, 13, 1, 
2025/8/11, 75, 34, 34, 4, 1, 
2025/8/12, 74, 36, 37, 7, 1, 
2025/8/13, 72, 29, 36, 8, 1, 
2025/8/14, 63, 31, 34, 10, 1, 
2025/8/15, 67, 35, 41, 7, 1, 
2025/8/16, 72, 39, 37, 11, 1, 
2025/8/17, 77, 53, 37, 7, 1, 
2025/8/18, 108, 32, 42, 3, 1, 
2025/8/19, 70, 29, 34, 6, 1, 
2025/8/20, 64, 26, 27, 6, 1, 
2025/8/21, 56, 16, 38, 4, 1, 
2025/8/22, 37, 16, 33, 4, 1, 
2025/8/23, 45, 21, 44, 5, 1, 
2025/8/24, 55, 24, 49, 4, 1, 
2025/8/25, 60, 27, 51, 6, 1, 
2025/8/26, 60, 28, 38, 5, 1, 
2025/8/27, 62, 35, 33, 10, , 
2025/8/28, 69, 32, 32, 6, , 
2025/8/29, 56, 20, 31, 10, 1, 
2025/8/30, 42, 18, 38, 5, 1, 
2025/8/31, 42, 17, 27, 9, 1, 
2025/9/1, 20, 15, 26, 6, 1, 
2025/9/2, 19, 19, 31, 8, 1, 
2025/9/3, 29, 22, 32, 10, 1, 
2025/9/4, 38, 15, 28, 3, 1, 
2025/9/5, 36, 14, 23, 4, 1, 
2025/9/6, 38, 18, 27, 5, 1, 
2025/9/7, 46, 28, 29, 8, , 
2025/9/8, 63, 14, 26, 3, , 
2025/9/9, 36, 20, 24, 12, 1, 
2025/9/10, 41, 14, 25, 9, 1, 
2025/9/11, 25, 11, 32, 6, 1, 
2025/9/12, 23, 15, 26, 4, 1, 
2025/9/13, 35, 13, 26, 3, 1, 
2025/9/14, 39, 18, 24, 8, 1, 
2025/9/15, 39, 13, 27, 6, 1, 
2025/9/16, 34, 18, 24, 8, 1, 
2025/9/17, 42, 18, 25, 7, , 
2025/9/18, 38, 17, 25, 5, 1, 
2025/9/19, 43, 14, 24, 9, 1, 
2025/9/20, 42, 22, 23, 6, 1, 
2025/9/21, 45, 37, 25, 8, 1, 
2025/9/22, 30, 35, 27, 8, 1, 
2025/9/23, 30, 18, 26, 7, 1, 
2025/9/24, 22, 15, 27, 8, 1, 
2025/9/25, 22, 31, 29, 14, 1, 
2025/9/26, 37, 22, 28, 7, , 
2025/9/27, 37, 18, 34, 6, 2, 
2025/9/28, 43, 7, 26, 3, 1, 
2025/9/29, 26, 16, 23, 5, 1, 
2025/9/30, 38, 20, 23, 8, 1, 
2025/4/1, 53, 31, 36, 7, 1, 
2025/4/2, 51, 11, 33, 1, 1, 
2025/4/3, 31, 23, 33, 2, 1, 
2025/4/4, 67, 12, 27, 5, 1, 
2025/4/5, 39, 7, 28, 3, 2, 
2025/4/6, 22, 25, 31, 11, 1, 
2025/4/7, 56, 33, 34, 5, 1, 
2025/4/8, 95, 40, 28, 8, 1, 
2025/4/9, 109, 33, 33, 5, 1, 
2025/4/10, 88, 31, 32, 4, 1, 
2025/4/11, 85, 45, 19, 10, , 
2025/4/12, 120, 55, 29, 7, , 
2025/4/13, 147, 40, 23, 11, 1, 
2025/4/14, 111, 20, 30, 3, 1, 
2025/4/15, 27, 16, 30, 3, 1, 
2025/4/16, 18, 13, 31, 5, 1, 
2025/4/17, 25, 11, 24, 7, 1, 
2025/4/18, 35, 19, 32, 2, 1, 
2025/4/19, 34, 5, 28, 3, 1, 
2025/4/20, 15, 8, 29, 5, , 
2025/4/21, 24, 17, 22, 10, 1, 
2025/4/22, 58, 21, 23, 11, 1, 
2025/4/23, 49, 18, 24, 12, 1, 
2025/4/24, 51, 26, 32, 7, , 
2025/4/25, 73, 22, 25, 6, 1, 
2025/4/26, 64, 3, 28, 3, 1, 
2025/4/27, 10, 7, 32, 6, 1, 
2025/4/28, 26, 13, 34, 4, 1, 
2025/4/29, 45, 17, 32, 2, 1, 
2025/4/30, 54, 23, 34, 1, 1, 
2025/5/1, 68, 29, 34, 1, 1, 
2025/5/2, 81, 32, 27, 5, 1, 
2025/5/3, 87, 12, 31, 1, , 
2025/5/4, 27, 10, 22, 9, 1, 
2025/5/5, 19, 10, 31, 6, 1, 
2025/5/6, 21, 11, 32, 7, 1, 
2025/5/7, 31, 15, 28, 9, 1, 
2025/5/8, 48, 18, 31, 6, 1, 
2025/5/9, 62, 19, 29, 3, 1, 
2025/5/10, 60, 12, 33, 3, 1, 
2025/5/11, 43, 13, 31, 7, 1, 
2025/5/12, 38, 17, 33, 6, 2, 
2025/5/13, 54, 20, 30, 3, 1, 
2025/5/14, 64, 17, 26, 11, 1, 
2025/5/15, 43, 16, 28, 9, 1, 
2025/5/16, 41, 16, 33, 4, 1, 
2025/5/17, 56, 26, 35, 6, 1, 
2025/5/18, 76, 28, 30, 7, , 
2025/5/19, 49, 17, 36, 8, 1, 
2025/5/20, 39, 24, 32, 11, 1, 
2025/5/21, 52, 13, 29, 5, 1, 
2025/5/22, 43, 17, 31, 5, 1, 
2025/5/23, 37, 13, 33, 5, 1, 
2025/5/24, 44, 16, 35, 7, 1, 
2025/5/25, 50, 21, 43, 4, , 
2025/5/26, 64, 17, 34, 5, 1, 
2025/5/27, 54, 21, 25, 10, 1, 
2025/5/28, 60, 21, 33, 10, 1, 
2025/5/29, 56, 20, 31, 8, 1, 
2025/5/30, 60, 17, 31, 6, 1, 
2025/5/31, 53, 20, 34, 7, 1, 
2025/6/1, 59, 18, 31, 3, 1, 
2025/6/2, 55, 20, 32, 8, 1, 
2025/6/3, 57, 29, 36, 10, 1, 
2025/6/4, 75, 41, 35, 8, 1, 
2025/6/5, 110, 33, 36, 4, 1, 
2025/6/6, 90, 29, 36, 5, 1, 
2025/6/7, 81, 29, 28, 1, 1, 
2025/6/8, 84, 27, 24, 5, 1, 
2025/6/9, 77, 27, 32, 11, 1, 
2025/6/10, 76, 40, 31, 14, 1, 
2025/6/11, 95, 38, 36, 6, 1, 
2025/6/12, 97, 46, 37, 3, 1, 
2025/6/13, 122, 49, 36, 3, 1, 
2025/6/14, 129, 44, 35, 2, 1, 
2025/6/15, 113, 30, 28, 4, 1, 
2025/6/16, 75, 33, 29, 6, 1, 
2025/6/17, 83, 27, 28, 5, 1, 
2025/6/18, 73, 27, 31, 5, 1, 
2025/6/19, 71, 30, 35, 9, 1, 
2025/6/20, 74, 26, 33, 7, 1, 
2025/6/21, 69, 29, 39, 6, 1, 
2025/6/22, 74, 27, 32, 7, 1, 
2025/6/23, 64, 24, 33, 9, 1, 
2025/6/24, 52, 27, 34, 9, 1, 
2025/6/25, 54, 30, 34, 7, 1, 
2025/6/26, 62, 30, 33, 8, 1, 
2025/6/27, 63, 28, 32, 11, , 
2025/6/28, 63, 26, 30, 10, 1, 
2025/6/29, 63, 30, 36, 11, 1, 
2025/6/30, 53, 27, 28, 15, 1, 
2025/1/1, 65, 24, 14, 9, 1, 
2025/1/2, 54, 19, 20, 9, 1, 
2025/1/3, 47, 20, 21, 5, 1, 
2025/1/4, 49, 27, 23, 2, 1, 
2025/1/5, 61, 11, 26, 3, 1, 
2025/1/6, 27, 7, 24, 3, 1, 
2025/1/7, 19, 8, 26, 4, 1, 
2025/1/8, 19, 8, 23, 4, 1, 
2025/1/9, 20, 10, 19, 3, , 
2025/1/10, 24, 6, 30, 5, 1, 
2025/1/11, 15, 5, 30, 9, 1, 
2025/1/12, 15, 12, 26, 11, 1, 
2025/1/13, 31, 20, 20, 15, 1, 
2025/1/14, 47, 40, 19, 17, 1, 
2025/1/15, 80, 26, 27, 12, 1, 
2025/1/16, 57, 14, 23, 7, 1, 
2025/1/17, 35, 22, 17, 14, 1, 
2025/1/18, 53, 28, 22, 12, 1, 
2025/1/19, 63, 32, 16, 19, , 
2025/1/20, 69, 48, 5, 23, 1, 
2025/1/21, 93, 39, 17, 17, 1, 
2025/1/22, 81, 13, 21, 12, 1, 
2025/1/23, 32, 20, 23, 12, 1, 
2025/1/24, 47, 13, 23, 6, 1, 
2025/1/25, 34, 9, 26, 4, 1, 
2025/1/26, 22, 7, 31, 5, 1, 
2025/1/27, 15, 4, 31, 3, 1, 
2025/1/28, 10, 10, 23, 7, , 
2025/1/29, 32, 6, 27, 7, 1, 
2025/1/30, 15, 6, 25, 8, 1, 
2025/1/31, 17, 14, 23, 8, 1, 
2025/2/1, 36, 15, 23, 8, 1, 
2025/2/2, 37, 19, 17, 18, 1, 
2025/2/3, 43, 27, 24, 16, 1, 
2025/2/4, 56, 26, 16, 19, 1, 
2025/2/5, 59, 37, 18, 20, 1, 
2025/2/6, 78, 46, 21, 17, 1, 
2025/2/7, 93, 14, 21, 12, 1, 
2025/2/8, 36, 20, 21, 11, 1, 
2025/2/9, 48, 23, 25, 13, , 
2025/2/10, 51, 17, 25, 14, 1, 
2025/2/11, 40, 38, 18, 12, , 
2025/2/12, 77, 12, 21, 12, 1, 
2025/2/13, 30, 23, 18, 16, 1, 
2025/2/14, 52, 34, 28, 11, 1, 
2025/2/15, 70, 45, 30, 9, 1, 
2025/2/16, 89, 54, 30, 9, 1, 
2025/2/17, 123, 25, 38, 9, 1, 
2025/2/18, 91, 31, 32, 9, 1, 
2025/2/19, 76, 29, 29, 10, 1, 
2025/2/20, 69, 23, 24, 9, 1, 
2025/2/21, 60, 28, 22, 9, 1, 
2025/2/22, 66, 10, 22, 9, 1, 
2025/2/23, 29, 10, 19, 10, 1, 
2025/2/24, 31, 6, 20, 7, 1, 
2025/2/25, 17, 4, 22, 10, 1, 
2025/2/26, 13, 11, 20, 13, 4, 
2025/2/27, 32, 10, 31, 7, 2, 
2025/2/28, 29, 8, 30, 3, 1, 
2025/3/1, 23, 8, 28, 2, 1, 
2025/3/2, 22, 10, 29, 2, 1, 
2025/3/3, 31, 12, 27, 2, , 
2025/3/4, 37, 12, 29, 1, 1, 
2025/3/5, 38, 16, 28, 2, 1, 
2025/3/6, 48, 11, 22, 6, 1, 
2025/3/7, 33, 17, 24, 9, 1, 
2025/3/8, 48, 3, 27, 4, 2, 
2025/3/9, 11, 3, 24, 6, 1, 
2025/3/10, 12, 4, 24, 7, 1, 
2025/3/11, 13, 3, 23, 4, 1, 
2025/3/12, 10, 8, 21, 9, 1, 
2025/3/13, 23, 7, 18, 10, 1, 
2025/3/14, 21, 8, 26, 6, 2, 
2025/3/15, 25, 21, 19, 9, 1, 
2025/3/16, 53, 10, 24, 6, 1, 
2025/3/17, 28, 9, 28, 5, 1, 
2025/3/18, 27, 16, 27, 3, 1, 
2025/3/19, 39, 20, 26, 3, , 
2025/3/20, 54, 15, 25, 7, 1, 
2025/3/21, 41, 3, 27, 2, , 
2025/3/22, 11, 2, 26, 2, 1, 
2025/3/23, 9, 4, 25, 6, 1, 
2025/3/24, 12, 17, 25, 8, 1, 
2025/3/25, 31, 53, 26, 10, 1, 
2025/3/26, 42, 81, 27, 10, 1, 
2025/3/27, 58, 79, 28, 10, 1, 
2025/3/28, 54, 23, 35, 1, 1, 
2025/3/29, 14, 29, 27, 7, 1, 
2025/3/30, 22, 67, 26, 17, 1, 
2025/3/31, 49, 72, 34, 10, , 
2024/10/1, 18, 13, 34, 12, 1, 
2024/10/2, 52, 7, 29, 4, 1, 
2024/10/3, 26, 11, 31, 8, 1, 
2024/10/4, 45, 17, 36, 4, 1, 
2024/10/5, 66, 27, 8, 5, 1, 
2024/10/6, 85, 24, 24, 6, 1, 
2024/10/7, 79, 11, 22, 8, 1, 
2024/10/8, 47, 10, 26, 1, 1, 
2024/10/9, 36, 23, 22, 4, 1, 
2024/10/10, 81, 22, 25, 8, 1, 
2024/10/11, 74, 46, 33, 7, 1, 
2024/10/12, 138, 26, 24, 4, 1, 
2024/10/13, 81, 26, 27, 4, 1, 
2024/10/14, 86, 26, 24, 7, 1, 
2024/10/15, 85, 36, 15, 13, 1, 
2024/10/16, 107, 9, 24, 3, 1, 
2024/10/17, 36, 11, 25, 6, 1, 
2024/10/18, 41, 18, 22, 5, 1, 
2024/10/19, 67, 27, 26, 5, 1, 
2024/10/20, 88, 35, 31, 6, 1, 
2024/10/21, 107, 28, 32, 1, 1, 
2024/10/22, 87, 23, 18, 6, 1, 
2024/10/23, 70, 32, 21, 7, 1, 
2024/10/24, 82, 27, 16, 8, 1, 
2024/10/25, 68, 2, 20, 2, 1, 
2024/10/26, 9, 2, 21, 3, 1, 
2024/10/27, 7, 3, 26, 5, 1, 
2024/10/28, 11, 8, 27, 1, 1, 
2024/10/29, 29, 12, 24, 1, 1, 
2024/10/30, 38, 10, 26, 2, 1, 
2024/10/31, 34, 6, 31, 1, 1, 
2024/11/1, 20, 5, 26, 2, 1, 
2024/11/2, 17, 8, 27, 1, 1, 
2024/11/3, 28, 6, 28, 3, 1, 
2024/11/4, 21, 16, 15, 8, 1, 
2024/11/5, 52, 16, 24, 5, 1, 
2024/11/6, 50, 8, 26, 4, 1, 
2024/11/7, 28, 9, 14, 10, 1, 
2024/11/8, 31, 12, 15, 8, 1, 
2024/11/9, 41, 8, 17, 6, 1, 
2024/11/10, 25, 7, 14, 10, 1, 
2024/11/11, 21, 14, 23, 5, 1, 
2024/11/12, 43, 8, 30, 5, 1, 
2024/11/13, 24, 19, 27, 2, , 
2024/11/14, 53, 20, 25, 4, 1, 
2024/11/15, 55, 21, 24, 6, 1, 
2024/11/16, 56, 25, 13, 7, 1, 
2024/11/17, 63, 32, 11, 8, 1, 
2024/11/18, 74, 31, 12, 8, 3, 
2024/11/19, 72, 20, 18, 3, 1, 
2024/11/20, 54, 8, 21, 1, 1, 
2024/11/21, 23, 4, 22, 4, 1, 
2024/11/22, 13, 9, 21, 2, 1, 
2024/11/23, 27, 18, 28, 4, 1, 
2024/11/24, 47, 33, 12, 10, 1, 
2024/11/25, 75, 13, 19, 7, 1, 
2024/11/26, 37, 26, 13, 10, 1, 
2024/11/27, 65, 39, 18, 8, 1, 
2024/11/28, 86, 47, 6, 9, 1, 
2024/11/29, 104, 50, 16, 9, 1, 
2024/11/30, 111, 51, 16, 6, 1, 
2024/12/1, 113, 56, 4, 10, 1, 
2024/12/2, 122, 34, 15, 9, 1, 
2024/12/3, 78, 20, 14, 6, 1, 
2024/12/4, 51, 19, 8, 12, 1, 
2024/12/5, 49, 15, 15, 4, 1, 
2024/12/6, 41, 13, 24, 4, 1, 
2024/12/7, 40, 3, 26, 1, 1, 
2024/12/8, 11, 4, 19, 2, 1, 
2024/12/9, 14, 20, 16, 4, 1, 
2024/12/10, 38, 10, 15, 2, 1, 
2024/12/11, 29, 10, 16, 4, , 
2024/12/12, 30, 22, 18, 7, 1, 
2024/12/13, 57, 19, 15, 5, 1, 
2024/12/14, 52, 14, 15, 5, 1, 
2024/12/15, 38, 15, 15, 7, 1, 
2024/12/16, 40, 28, 14, 8, 1, 
2024/12/17, 70, 32, 15, 5, 1, 
2024/12/18, 73, 16, 26, 3, 1, 
2024/12/19, 38, 8, 24, 10, 1, 
2024/12/20, 25, 22, 18, 9, 1, 
2024/12/21, 50, 13, 14, 7, 1, 
2024/12/22, 35, 5, 30, 3, 1, 
2024/12/23, 11, 19, 19, 9, 1, 
2024/12/24, 44, 14, 21, 6, 1, 
2024/12/25, 35, 33, 12, 12, 1, 
2024/12/26, 64, 39, 8, 14, 1, 
2024/12/27, 77, 32, 20, 8, 1, 
2024/12/28, 69, 32, 9, 11, 1, 
2024/12/29, 70, , , , , 
2024/7/1, 17, 6, 48, 6, , 
2024/7/2, 22, 12, 41, 9, 1, 
2024/7/3, 35, 10, 41, 8, 1, 
2024/7/4, 33, 11, 39, 3, 1, 
2024/7/5, 31, 13, 40, 2, , 
2024/7/6, 24, 11, 34, 1, 1, 
2024/7/7, 22, 2, 31, 2, , 
2024/7/8, 9, 12, 30, 4, 1, 
2024/7/9, 32, 24, 38, 4, , 
2024/7/10, 58, 35, 28, 3, 3, 
2024/7/11, 80, 36, 31, 3, 2, 
2024/7/12, 76, 29, 32, 2, 1, 
2024/7/13, 62, 29, 28, 2, , 
2024/7/14, 62, 37, 38, 6, 2, 
2024/7/15, 83, 42, 29, 3, 1, 
2024/7/16, 94, , , , , 
2024/7/18, 35, 20, 18, 4, , 
2024/7/19, 58, , , , , 
2024/7/22, 63, 33, 8, 16, 1, 
2024/7/23, 65, 29, 13, 6, , 
2024/7/24, 61, , , , , 
2024/7/26, 40, , , , , 
2024/7/30, 65, 26, 40, 14, , 
2024/7/31, 50, 30, 32, 12, , 
2024/8/1, 51, 33, 35, 5, 1, 
2024/8/2, 78, , , , , 
2024/8/5, 64, 23, 25, 4, 1, 
2024/8/6, 62, 18, 21, 5, 1, 
2024/8/7, 55, 15, 30, 7, 2, 
2024/8/8, 44, 20, 29, 12, 1, 
2024/8/9, 51, 14, 38, 9, , 
2024/8/10, 45, 12, 39, 6, , 
2024/8/11, 38, 14, 32, 7, 1, 
2024/8/12, 39, 19, 32, 5, 1, 
2024/8/13, 49, 19, 34, 8, 1, 
2024/8/14, 43, , , , , 
2024/8/19, 71, , , , , 
2024/8/23, 109, 27, 36, 6, 1, 
2024/8/24, 80, 28, 30, 4, , 
2024/8/25, 70, 21, 28, 5, 1, 
2024/8/26, 51, , , , , 
2024/8/30, 42, 13, 39, 3, 1, 
2024/8/31, 45, 17, 34, 4, 1, 
2024/9/1, 55, 17, 30, 10, 1, 
2024/9/2, 51, 26, 39, 9, 1, 
2024/9/3, 54, 13, 23, 14, 1, 
2024/9/4, 39, 7, 27, 9, 1, 
2024/9/5, 20, 14, 30, 12, 1, 
2024/9/6, 42, 20, 29, 11, 1, 
2024/9/7, 42, 15, 30, 8, , 
2024/9/8, 33, 15, 28, 11, 1, 
2024/9/9, 25, 16, 34, 8, 1, 
2024/9/10, 37, 14, 32, 7, 1, 
2024/9/11, 39, 17, 34, 12, 1, 
2024/9/12, 37, 8, 29, 6, 1, 
2024/9/13, 16, 11, 31, 7, 1, 
2024/9/14, 22, 11, 36, 6, 1, 
2024/9/15, 27, 16, 34, 14, 1, 
2024/9/16, 26, 15, 27, 12, 2, 
2024/9/17, 30, 5, 26, 10, 3, 
2024/9/18, 26, 8, 22, 11, 1, 
2024/9/19, 30, 8, 27, 11, 1, 
2024/9/20, 29, 9, 29, 7, , 
2024/9/21, 35, 9, 30, 7, 1, 
2024/9/22, 38, 21, 35, 10, 1, 
2024/9/23, 62, 32, 30, 13, 1, 
2024/9/24, 79, 17, 25, 10, 1, 
2024/9/25, 34, 21, 19, 7, , 
2024/9/27, 22, 3, 26, 9, 1, 
2024/9/28, 11, 8, 25, 7, 1, 
2024/9/29, 21, 4, 23, 10, , 
2024/9/30, 13, 4, 28, 7, 1, 
2024/4/1, 7, 15, 25, 4, 1, 
2024/4/2, 18, 14, 29, 3, 1, 
2024/4/3, 27, 17, 35, 5, 1, 
2024/4/4, 35, 14, 36, 3, 1, 
2024/4/5, 39, 16, 39, 2, 1, 
2024/4/6, 51, 19, 36, 1, 1, 
2024/4/7, 54, 22, 28, 4, 1, 
2024/4/8, 33, 13, 30, 3, 1, 
2024/4/9, 13, 19, 31, 3, 1, 
2024/4/10, 24, 13, 34, 2, 1, 
2024/4/11, 29, 20, 27, 8, 1, 
2024/4/12, 32, 24, 25, 9, 1, 
2024/4/13, 45, 22, 35, 3, 1, 
2024/4/14, 41, 45, 27, 8, 1, 
2024/4/15, 77, 25, 32, 5, 1, 
2024/4/16, 46, 16, 30, 3, 1, 
2024/4/17, 29, 9, 32, 3, 1, 
2024/4/18, 23, 9, 32, 2, 1, 
2024/4/19, 16, 7, 36, 2, 1, 
2024/4/20, 21, 6, 36, 1, 1, 
2024/4/21, 18, 10, 31, 1, 2, 
