date, pm25, pm10, o3, no2, so2, co
2025/11/24, 151, 102, 11, 2, 14, 4
2025/11/25, 158, 97, 11, 2, 14, 3
2025/11/26, 154, 93, 11, 2, 14, 3
2025/11/27, 151, 85, 11, 2, 14, 4
2025/11/28, 147, 74, 11, 2, 14, 3
2025/11/29, 129, 71, 11, 2, 14, 3
2025/11/30, 124, 75, 11, 2, 14, 3
2025/12/1, 132, 80, 11, 2, 14, 3
2025/12/2, 137, 79, 11, 3, 14, 4
2025/12/3, 139, 77, 11, 2, 14, 3
2025/12/4, 135, 76, 11, 2, 14, 3
2025/12/5, 133, 73, 11, 2, 14, 2
2025/12/6, 128, 79, 11, 2, 14, 3
2025/12/7, 136, 83, 11, 2, 14, 3
2025/12/8, 144, 72, 11, 2, 14, 3
2025/12/9, 125, 62, 11, 2, 14, 2
2025/12/10, 106, 72, 11, 2, 14, 2
2025/12/11, 124, 82, 11, 2, 14, 2
2025/12/12, 142, 88, 11, 2, 14, 2
2025/12/13, 145, 90, 11, 2, 14, 2
2025/12/14, 148, 81, 11, 2, 14, 2
2025/12/15, 138, 82, 11, 1, 14, 2
2025/12/16, 140, 82, 11, 2, 14, 2
2025/12/17, 142, 83, 11, 2, 14, 3
2025/12/18, 147, 79, 11, 2, 14, 2
2025/12/19, 140, , , , , 
2025/12/24, 148, 82, 11, 2, 14, 2
2025/12/25, 143, 86, 11, 2, 14, 3
2025/12/26, 147, 84, 11, 2, 14, 3
2025/12/27, 142, 84, 11, 2, 14, 2
2025/12/28, 141, , , , , 
2025/7/1, 111, 59, 11, 1, 14, 
2025/7/2, 101, 58, 11, 1, 14, 
2025/7/3, 100, 61, 11, 1, 14, 
2025/7/4, 104, 62, 11, 1, 14, 
2025/7/5, 107, 62, 11, 1, 14, 
2025/7/6, 107, 65, 11, 1, 14, 
2025/7/7, 112, 66, 11, 1, 14, 
2025/7/8, 114, 63, 11, 1, 14, 
2025/7/9, 109, 67, 11, 1, 14, 
2025/7/10, 116, 64, 11, 1, 14, 
2025/7/11, 109, 61, 11, 1, 14, 
2025/7/12, 105, 60, 11, 1, 14, 
2025/7/13, 102, 53, 11, 1, 14, 
2025/7/14, 91, 57, 11, 1, 14, 
2025/7/15, 97, 62, 11, 1, 14, 
2025/7/16, 107, 60, 11, 1, 14, 
2025/7/17, 102, 62, 11, 1, 14, 
2025/7/18, 106, 65, 11, 1, 14, 
2025/7/19, 111, 53, 11, 1, 14, 
2025/7/20, 92, 47, 11, 1, 14, 1
2025/7/21, 83, 45, 11, 1, 14, 
2025/7/22, 81, 102, 11, 1, 14, 
2025/7/23, 110, 68, 11, 1, 14, 
2025/7/24, 96, 47, 11, 1, 14, 
2025/7/25, 83, 48, 11, 1, 14, 
2025/7/26, 84, 50, 11, 1, 14, 
2025/7/27, 86, 57, 11, 2, 14, 2
2025/7/28, 97, 55, 11, 1, 14, 
2025/7/29, 94, 59, 11, 1, 14, 
2025/7/30, 101, 59, 11, 1, 14, 
2025/7/31, 100, 65, 11, 1, 14, 
2025/8/1, 112, 56, 11, 1, 14, 
2025/8/2, 97, 56, 11, 1, 14, 
2025/8/3, 96, 57, 11, 1, 14, 
2025/8/4, 96, 56, 11, 1, 14, 
2025/8/5, 96, 66, 11, 1, 14, 
2025/8/6, 114, 54, 11, 1, 14, 
2025/8/7, 93, 56, 11, 1, 14, 
2025/8/8, 97, 61, 11, 1, 14, 
2025/8/9, 105, 54, 11, 1, 14, 
2025/8/10, 94, 61, 11, 1, 14, 
2025/8/11, 105, 63, 11, 1, 14, 
2025/8/12, 109, 57, 11, 1, 14, 
2025/8/13, 97, 47, 11, 1, 14, 
2025/8/14, 83, 45, 11, 1, 14, 
2025/8/15, 81, 44, 11, 1, 14, 
2025/8/16, 80, 47, 12, 1, 14, 
2025/8/17, 83, 46, 11, 1, 14, 
2025/8/18, 81, 45, 11, 1, 14, 
2025/8/19, 80, 51, 11, 1, 14, 
2025/8/20, 88, 151, 11, 1, 14, 
2025/8/21, 140, 89, 11, 1, 14, 
2025/8/22, 128, 63, 11, 1, 14, 
2025/8/23, 108, 62, 11, 1, 14, 
2025/8/24, 106, 56, 11, 1, 14, 
2025/8/25, 96, 59, 11, 1, 14, 
2025/8/26, 100, 56, 11, 1, 14, 
2025/8/27, 95, 57, 11, 1, 14, 
2025/8/28, 97, 50, 11, 1, 14, 
2025/8/29, 87, 50, 11, 1, 14, 
2025/8/30, 87, 56, 11, 1, 14, 
2025/8/31, 95, 57, 11, 1, 14, 
2025/9/1, 98, 62, 12, 1, 14, 
2025/9/2, 107, 62, 11, 1, 14, 
2025/9/3, 107, 61, 11, 1, 14, 
2025/9/4, 105, 64, 11, 1, 14, 
2025/9/5, 110, 55, 11, 1, 14, 
2025/9/6, 94, 60, 11, 1, 14, 
2025/9/7, 103, 57, 11, 1, 14, 
2025/9/8, 98, 63, 11, 1, 14, 
2025/9/9, 108, 69, 11, 1, 14, 
2025/9/10, 119, 70, 11, 1, 14, 
2025/9/11, 122, 61, 11, 1, 14, 
2025/9/12, 104, 64, 11, 1, 14, 1
2025/9/13, 110, 53, 11, 1, 14, 
2025/9/14, 90, 52, 11, 1, 14, 1
2025/9/15, 90, 55, 11, 1, 14, 1
2025/9/16, 93, 52, 11, 1, 14, 
2025/9/17, 89, 52, 11, 1, 14, 
2025/9/18, 90, 53, 11, 1, 14, 1
2025/9/19, 91, , , , , 
2025/9/22, 96, 56, 11, 1, 14, 
2025/9/23, 98, 60, 11, 1, 14, 1
2025/9/24, 102, 56, 11, 1, 14, 1
2025/9/25, 96, 60, 11, 1, 14, 1
2025/9/26, 103, 60, 11, 1, 14, 1
2025/9/27, 102, 52, 11, 1, 14, 
2025/9/28, 89, 58, 11, 1, 14, 
2025/9/29, 101, 49, 11, 1, 14, 
2025/9/30, 84, 49, 11, 1, 14, 
2025/4/1, 90, 88, 11, 1, 14, 1
2025/4/2, 97, 97, 11, 1, 14, 1
2025/4/3, 105, 99, 11, 1, 14, 
2025/4/4, 98, 89, 11, 1, , 1
2025/4/5, 95, 87, 11, 1, 14, 
2025/4/6, 91, 100, 11, 1, 14, 1
2025/4/7, 107, 84, 11, 1, 14, 1
2025/4/8, 95, 81, 11, 1, 14, 1
2025/4/9, 93, 91, 11, 1, 14, 
2025/4/10, 89, 71, 11, 1, 14, 
2025/4/11, 83, 71, 11, 1, 14, 
2025/4/12, 84, 70, 11, 1, 14, 
2025/4/13, 94, , , , , 
2025/4/15, 185, 75, 11, 1, 14, 
2025/4/16, 268, 72, 11, 1, 14, 
2025/4/22, 164, 86, 11, 1, , 
2025/4/23, 145, 77, 11, 1, , 
2025/4/24, 134, 80, 11, 1, , 
2025/4/25, 134, 77, 11, 1, , 
2025/4/26, 134, 77, 11, 1, , 
2025/4/27, 129, 73, 11, 1, , 
2025/4/28, 126, 71, 11, 1, , 
2025/4/29, 123, 70, 11, 1, , 
2025/4/30, 120, 61, 11, 1, , 
2025/5/1, 104, , , , , 
2025/5/5, 158, 84, 11, 1, , 
2025/5/6, 126, 53, 11, 1, , 
2025/5/7, 92, 52, 11, 1, , 
2025/5/8, 89, 55, 11, 1, , 
2025/5/9, 94, 57, 11, 1, , 
2025/5/10, 99, 58, 11, 1, , 
2025/5/11, 100, 56, 11, 1, , 
2025/5/12, 98, 59, 11, 1, , 
2025/5/13, 102, 68, 11, 1, , 
2025/5/14, 119, 60, 11, 1, , 1
2025/5/15, 102, 71, 11, 1, 14, 
2025/5/16, 123, 292, 11, 1, 14, 
2025/5/17, 216, , 11, 1, 14, 
2025/5/20, 119, 54, 11, 1, 14, 
2025/5/21, 94, 49, 11, 1, 14, 
2025/5/22, 86, 64, 11, 1, 14, 
2025/5/23, 111, 62, 11, 1, 14, 1
2025/5/24, 106, 56, 11, 1, 14, 
2025/5/25, 94, 51, 11, 1, 14, 
2025/5/26, 88, 61, 11, 1, 14, 
2025/5/27, 104, 56, 11, 1, 14, 
2025/5/28, 96, 81, 11, 1, 14, 
2025/5/29, 143, 77, 11, 1, 14, 
2025/5/30, 136, 76, 11, 1, 14, 
2025/5/31, 133, 66, 11, 1, 14, 
2025/6/1, 114, 64, 11, 1, 14, 
2025/6/2, 111, 72, 11, 1, 14, 
2025/6/3, 124, 50, 11, 1, 14, 
2025/6/4, 87, 66, 11, 1, 14, 1
2025/6/5, 115, 72, 11, 1, 14, 1
2025/6/6, 126, 56, 11, 1, 14, 
2025/6/7, 96, , , , , 
2025/6/9, 115, 61, 11, 1, 14, 
2025/6/10, 104, 57, 11, 1, 14, 
2025/6/11, 97, 57, 11, 1, 14, 
2025/6/12, 96, 53, 11, 1, 14, 
2025/6/13, 92, 56, 11, 1, 14, 
2025/6/14, 96, 50, 11, 1, 14, 1
2025/6/15, 86, 52, 11, 1, 14, 
2025/6/16, 90, 65, 11, 1, 14, 
2025/6/17, 113, 57, 11, 1, 14, 
2025/6/18, 99, 60, 11, 1, 14, 
2025/6/19, 103, 63, 11, 1, 14, 
2025/6/20, 109, 70, 11, 1, 14, 
2025/6/21, 122, 69, 11, 1, 14, 
2025/6/22, 121, 70, 11, 1, 14, 
2025/6/23, 122, 73, 11, 1, 14, 
2025/6/24, 125, 73, 11, 1, 14, 
2025/6/25, 129, 74, 11, 1, 14, 
2025/6/26, 129, 68, 11, 1, 14, 
2025/6/27, 117, 73, 11, 1, 14, 
2025/6/28, 127, 69, 11, 1, 14, 
2025/6/29, 121, 69, 11, 1, 14, 
2025/6/30, 120, 64, 11, 1, 14, 
2025/1/1, 77, 75, 11, 4, 14, 6
2025/1/2, 75, 72, 11, 4, 14, 7
2025/1/3, 71, 79, 11, 5, 14, 8
2025/1/4, 80, 90, 11, 5, 14, 10
2025/1/5, 92, 77, 11, 3, 14, 5
2025/1/6, 77, 85, 11, 4, 13, 8
2025/1/7, 87, 79, 11, 3, 14, 6
2025/1/8, 79, 78, 11, 4, 14, 6
2025/1/9, 78, 87, 11, 5, 14, 10
2025/1/10, 89, 75, , 4, , 
2025/1/11, 83, 82, 11, 4, 14, 7
2025/1/12, 80, 82, 11, 4, 14, 6
2025/1/13, 83, 82, 11, 2, 14, 3
2025/1/14, 82, 89, 11, 2, 14, 2
2025/1/15, 91, 90, 11, 2, 14, 2
2025/1/16, 93, 84, 11, 1, 14, 2
2025/1/17, 86, 79, 11, 1, 14, 1
2025/1/18, 79, 85, 11, 1, 14, 2
2025/1/19, 86, 91, 11, 1, 14, 2
2025/1/20, 93, 99, 11, 1, 14, 2
2025/1/21, 104, 111, 11, 2, 14, 2
2025/1/22, 119, 94, 11, 1, 14, 1
2025/1/23, 97, 100, 11, 2, 14, 2
2025/1/24, 105, 112, 11, 2, 14, 3
2025/1/25, 120, , , , , 
2025/1/27, 102, 98, 11, 2, 14, 2
2025/1/28, 102, 84, 11, 1, 14, 2
2025/1/29, 85, 103, 11, 2, 14, 2
2025/1/30, 109, 72, 11, 1, 14, 1
2025/1/31, 71, 74, 11, 1, 14, 1
2025/2/1, 74, 82, 11, 1, 14, 1
2025/2/2, 83, 85, 11, 1, 14, 1
2025/2/3, 86, 78, 11, 1, , 1
2025/2/4, 78, 74, 11, 1, , 1
2025/2/5, 74, 90, 11, 1, , 2
2025/2/6, 92, 315, 11, 2, , 3
2025/2/7, 200, 91, 11, 2, , 3
2025/2/8, 151, 86, 11, 2, , 3
2025/2/9, 144, 76, 11, 1, , 2
2025/2/10, 131, 77, 11, 1, , 1
2025/2/11, 133, 74, 11, 1, , 1
2025/2/12, 129, 86, 11, 1, , 1
2025/2/13, 138, 79, 11, 2, , 2
2025/2/14, 140, 89, 11, 1, , 1
2025/2/15, 147, 79, 11, 1, , 2
2025/2/16, 138, 73, 11, 1, , 1
2025/2/17, 127, 83, 11, 1, , 2
2025/2/18, 139, 88, 11, 1, , 2
2025/2/19, 145, 82, 11, 1, , 1
2025/2/20, 140, 73, 11, 1, , 1
2025/2/21, 128, 71, 11, 1, , 1
2025/2/22, 124, , , , , 
2025/2/24, 146, 91, 11, 1, 14, 2
2025/2/25, 150, 92, 11, 1, 14, 2
2025/2/26, 152, 97, 11, 2, 14, 2
2025/2/27, 155, 98, 11, 1, 14, 2
2025/2/28, 155, 85, 11, 1, 14, 1
2025/3/1, 145, 86, 11, 1, 14, 1
2025/3/2, 143, 89, 11, 1, 14, 1
2025/3/3, 146, 91, 11, 1, 14, 1
2025/3/4, 151, 84, 11, 1, 14, 1
2025/3/5, 146, 98, 11, 1, 14, 1
2025/3/6, 154, 111, 11, 2, 14, 2
2025/3/7, 160, 112, 11, 2, 14, 2
2025/3/8, 161, 226, 11, 1, 14, 1
2025/3/9, 200, , 11, 2, 14, 2
2025/3/12, 126, 98, 11, 1, 14, 1
2025/3/13, 112, 85, 11, 1, 14, 1
2025/3/14, 116, 70, 11, 1, 14, 
2025/3/15, 84, 72, 11, 1, 14, 
2025/3/16, 88, 79, 11, 1, 14, 
2025/3/17, 93, 74, 11, 1, 14, 
2025/3/18, 90, 68, 11, 1, 14, 
2025/3/19, 90, 81, 11, 1, 14, 1
2025/3/20, 103, 68, 11, 1, 14, 
2025/3/21, 87, 69, 11, 1, 14, 
2025/3/22, 87, 77, 11, 1, 14, 1
2025/3/23, 95, 74, 11, 1, 14, 1
2025/3/24, 94, 86, 11, 1, 14, 1
2025/3/25, 102, 72, 11, 1, 14, 
2025/3/26, 85, 66, 11, 1, 14, 
2025/3/27, 83, 77, 11, 1, 14, 
2025/3/28, 90, 103, 11, 1, 14, 1
2025/3/29, 107, 97, 11, 1, 14, 1
2025/3/30, 103, 85, 11, 1, 14, 1
2025/3/31, 94, 79, 11, 1, 14, 1
2024/10/1, 85, 827, 5, 5, 7, 3
2024/10/2, 409, 653, 5, 5, 7, 1
2024/10/3, 116, 41, 6, 5, 7, 2
2024/10/4, 59, 38, 5, 5, 7, 2
2024/10/5, 58, 45, 6, 5, 7, 1
2024/10/6, 61, 72, 6, 6, 7, 4
2024/10/7, 88, 77, 6, 6, 7, 3
2024/10/8, 94, 57, 5, 6, 7, 4
2024/10/9, 90, 48, 6, 6, 7, 2
2024/10/10, 78, 37, 6, 6, 7, 2
2024/10/11, 68, 36, 6, 5, 7, 3
2024/10/12, 67, 39, 6, 5, 7, 4
2024/10/13, 69, 27, 6, 5, 7, 4
2024/10/14, 58, 39, 6, 5, 7, 4
2024/10/15, 70, 52, 6, 5, 7, 6
2024/10/16, 83, 53, 6, 5, 7, 5
2024/10/17, 86, 46, 5, 5, 7, 2
2024/10/18, 78, 29, 6, 5, 7, 2
2024/10/19, 61, 33, 6, 7, 7, 2
2024/10/20, 64, 25, 6, 6, 7, 1
2024/10/21, 57, , 6, 6, 7, 1
2024/10/24, 135, 82, 6, 7, 7, 3
2024/10/25, 129, 75, 6, 7, 7, 2
2024/10/26, 123, 90, 6, 7, 7, 3
2024/10/27, 142, 83, 6, 5, 7, 3
2024/10/28, 129, 65, 5, 3, 7, 1
2024/10/29, 110, 81, 5, 3, 7, 2
2024/10/30, 128, 93, 6, 3, 7, 3
2024/10/31, 134, 96, 5, 3, 7, 2
2024/11/1, 131, 131, 5, 3, 7, 2
2024/11/2, 145, 83, 5, 3, 7, 2
2024/11/3, 123, 87, 5, 3, 7, 2
2024/11/4, 128, 76, 5, 3, 7, 2
2024/11/5, 124, 74, 5, 3, 7, 2
2024/11/6, 121, 82, 5, 3, 7, 2
2024/11/7, 140, 87, 5, 3, 7, 3
2024/11/8, 147, 82, 5, 3, 7, 3
2024/11/9, 140, 83, 5, 3, 7, 3
2024/11/10, 141, 81, 5, 3, 7, 2
2024/11/11, 139, 83, 5, 3, 7, 2
2024/11/12, 142, 75, 5, 3, 7, 2
2024/11/13, 134, 83, 11, 2, 15, 3
2024/11/14, 125, 78, 11, 5, 14, 8
2024/11/15, 78, 86, 11, 4, 14, 7
2024/11/16, 87, 88, 11, 4, 14, 6
2024/11/17, 90, 79, 11, 3, 14, 6
2024/11/18, 79, 77, 11, 3, 14, 5
2024/11/19, 77, 80, 11, 3, 14, 4
2024/11/20, 80, 84, 11, 3, 14, 4
2024/11/21, 85, 90, 11, 4, 14, 6
2024/11/22, 93, 98, 11, 5, 14, 8
2024/11/23, 102, 101, 11, 5, 14, 8
2024/11/24, 106, 94, 11, 4, 14, 6
2024/11/25, 97, 80, 11, 3, 14, 5
2024/11/26, 81, 76, 11, 3, 14, 4
2024/11/27, 76, 75, 11, 3, 14, 4
2024/11/28, 74, 70, 11, 3, 14, 4
2024/11/29, 69, 76, 11, 3, 14, 5
2024/11/30, 76, 83, 11, 4, 14, 7
2024/12/1, 84, 88, 11, 5, 14, 10
2024/12/2, 90, 77, 11, 3, 14, 4
2024/12/3, 77, 74, 11, 3, 14, 4
2024/12/4, 73, 79, 11, 3, 14, 6
2024/12/5, 80, 80, 11, 4, 14, 6
2024/12/6, 80, 257, 11, 3, 14, 5
2024/12/7, 128, , 11, 2, 14, 4
2024/12/9, 81, 77, 11, 3, 14, 5
2024/12/10, 78, 78, 11, 3, 14, 6
2024/12/11, 79, 82, 11, 4, 14, 8
2024/12/12, 83, 70, 11, 3, 14, 4
2024/12/13, 69, 75, 11, 3, 14, 5
2024/12/14, 74, 74, 11, 3, 14, 6
2024/12/15, 73, 77, 11, 5, 14, 8
2024/12/16, 77, 93, 11, 4, 14, 7
2024/12/17, 95, 94, 11, 5, 14, 9
2024/12/18, 97, 95, 11, 5, 14, 10
2024/12/19, 98, 92, 11, 4, 14, 6
2024/12/20, 95, 106, 11, 4, 14, 7
2024/12/21, 111, 90, 11, 3, 14, 6
2024/12/22, 93, 80, 11, 3, 14, 6
2024/12/23, 80, 80, 11, 3, 14, 5
2024/12/24, 86, 91, 11, 4, 14, 6
2024/12/25, 97, 96, 11, 4, 14, 7
2024/12/26, 100, 89, 11, 4, 14, 7
2024/12/27, 91, 105, 11, 4, 14, 7
2024/12/28, 112, 87, 11, 4, 14, 7
2024/12/29, 89, , , , , 
2024/7/1, 22, 70, 11, 3, 12, 1
2024/7/2, 30, 68, 11, 3, 12, 
2024/7/3, 21, 68, 11, 3, 12, 
2024/7/5, 323, 65, 11, 3, 12, 
2024/7/6, 23, 53, 11, 3, 12, 
2024/7/7, 18, 149, 11, 3, 12, 3
2024/7/8, 85, , , , , 
2024/7/11, 55, 51, 11, 3, 12, 3
2024/7/12, 50, 23, 11, 3, 13, 2
2024/7/13, 33, , , , , 
2024/7/15, 46, 47, 11, 3, 12, 3
2024/7/16, 47, 55, 11, 3, 12, 
2024/7/17, 60, 33, 11, 3, 13, 1
2024/7/18, 36, 59, 11, 3, 13, 1
2024/7/19, 63, 31, 11, 3, 12, 
2024/7/20, 37, , , , , 
2024/7/22, 53, 42, 11, 3, 12, 1
2024/7/23, 55, 53, 11, 3, 12, 1
2024/7/24, 63, 40, 11, 3, 12, 
2024/7/25, 47, 66, 11, 3, 12, 1
2024/7/26, 63, 57, 11, 3, 12, 1
2024/7/27, 58, 102, 11, 3, 12, 1
2024/7/28, 77, 61, 11, 3, 12, 1
2024/7/29, 61, 65, 11, 3, 12, 1
2024/7/30, 63, 65, 11, 4, 12, 1
2024/7/31, 67, 68, 11, 5, 12, 
2024/8/1, 107, 56, 11, 4, 12, 1
2024/8/2, 59, 49, 11, 5, 12, 
2024/8/3, 54, 49, 11, 5, 12, 
2024/8/4, 55, 48, 11, 4, 9, 1
2024/8/5, 54, 49, 11, 4, 7, 1
2024/8/6, 53, 49, 11, 4, 7, 1
2024/8/7, 53, 57, 11, 4, 7, 
2024/8/8, 56, 56, 11, 4, 7, 
2024/8/9, 55, 48, 11, 4, 7, 1
2024/8/10, 49, 54, 11, 4, 7, 1
2024/8/11, 54, 45, 5, 4, 7, 1
2024/8/12, 59, 51, 5, 4, 7, 1
2024/8/13, 63, 50, 5, 5, 7, 
2024/8/14, 56, 29, 5, 5, 7, 
2024/8/15, 49, 49, 5, 4, 7, 
2024/8/16, 63, 47, 5, 4, 7, 1
2024/8/17, 58, 43, 5, 5, 7, 
2024/8/18, 53, 41, 5, 5, 7, 1
2024/8/19, 59, 35, 5, 4, 7, 3
2024/8/20, 56, 41, 5, 5, 7, 3
2024/8/21, 62, 53, 6, 4, 7, 2
2024/8/22, 67, 24, 5, 4, 7, 1
2024/8/23, 37, 43, 5, 4, 7, 2
2024/8/24, 37, 22, 5, 4, 7, 
2024/8/25, 43, 22, 5, 4, 7, 
2024/8/26, 43, 19, 5, 4, 7, 
2024/8/27, 39, 21, 5, 4, 7, 
2024/8/28, 42, 29, 5, 4, 7, 
2024/8/29, 51, 28, 5, 4, 7, 
2024/8/30, 43, 41, 5, 4, 7, 
2024/8/31, 59, 36, 5, 4, 7, 
2024/9/1, 55, 34, 6, 4, 7, 
2024/9/2, 52, 31, 5, 4, 7, 
2024/9/3, 47, 25, 5, 4, 7, 
2024/9/4, 38, 24, 5, 4, 7, 
2024/9/5, 37, 28, 5, 4, 7, 1
2024/9/6, 43, 23, 5, 4, 7, 1
2024/9/7, 34, 22, 6, 4, 7, 1
2024/9/8, 34, 26, 5, 5, 7, 1
2024/9/9, 41, 27, 5, 4, 7, 1
2024/9/10, 43, 27, 5, 4, 7, 1
2024/9/11, 42, 31, 5, 4, 7, 1
2024/9/12, 48, 39, 5, 4, 7, 2
2024/9/13, 58, 47, 5, 4, 7, 1
2024/9/14, 67, 34, 6, 5, 7, 3
2024/9/15, 51, 55, 6, 4, 7, 5
2024/9/16, 78, 47, 6, 4, 7, 4
2024/9/17, 68, 56, 5, 5, 7, 1
2024/9/18, 79, 62, 5, 5, 7, 1
2024/9/19, 93, 59, 6, 5, 7, 2
2024/9/20, 88, 53, 5, 5, 7, 1
2024/9/21, 77, 42, 5, 5, 7, 
2024/9/22, 62, 49, 6, 5, 7, 1
2024/9/23, 72, 36, 5, 5, 7, 1
2024/9/24, 52, 28, 5, 4, 7, 2
2024/9/25, 40, 23, 5, 4, 7, 1
2024/9/26, 34, 19, 5, 4, 7, 1
