date, pm25, pm10, o3, no2, so2, co
2023/4/8, 64, 55, , 50, 6, 5
2023/4/9, 112, 56, , 33, 4, 3
2023/4/10, 181, 29, , , 4, 1
2023/4/11, 179, 30, , , 4, 1
2023/4/12, 145, 51, , 20, 5, 15
2023/4/13, 56, 29, , 3, 4, 16
2023/4/14, 36, 32, , 3, , 16
2023/4/15, 40, 37, , 3, , 17
2023/4/16, 53, 39, , 3, 4, 18
2023/4/17, 54, 56, , 3, , 19
2023/4/18, 70, 44, , 3, 5, 17
2023/4/19, 57, 41, , 3, 5, 18
2023/4/20, 52, 31, , 3, 5, 17
2023/4/21, 48, 35, , 3, 6, 16
2023/4/22, 54, 41, , 3, 6, 16
2023/4/23, 60, 43, , 3, 6, 16
2023/4/24, 58, 41, , 3, 5, 15
2023/4/25, 55, 37, , 4, 5, 16
2023/4/26, 53, 37, , 3, 5, 17
2023/4/27, 51, 29, , 3, 5, 12
2023/4/28, 35, 33, , 3, 6, 11
2023/4/29, 44, 39, , 3, 5, 12
2023/4/30, 55, 48, , 3, 4, 15
2023/5/1, 68, 59, , 4, 4, 16
2023/5/2, 77, 60, , 4, 4, 15
2023/5/3, 74, 43, , 4, 4, 15
2023/5/4, 57, 47, , 4, 4, 19
2023/5/5, 67, 46, , 5, 4, 17
2023/5/6, 63, 36, , 5, 4, 14
2023/5/7, 53, 44, , 5, 4, 14
2023/5/8, 59, 55, , 5, 3, 15
2023/5/9, 68, 50, , 5, 3, 14
2023/5/10, 64, 50, , 5, 3, 9
2023/5/11, 63, 50, , 5, 3, 2
2023/5/12, 63, 46, , 5, 3, 2
2023/5/13, 61, 50, , 6, 3, 2
2023/5/14, 63, 56, , 10, 3, 4
2023/5/15, 71, 91, , , 3, 
2023/5/16, 112, , , , 3, 
2023/5/19, 48, 52, , 38, 3, 7
2023/5/20, 67, 48, , 53, 3, 9
2023/5/21, 68, 56, , 57, 3, 9
2023/5/22, 79, 53, , 55, 3, 8
2023/5/23, 66, 46, , 68, 3, 9
2023/5/24, 60, 53, , 73, 3, 8
2023/5/25, 74, 55, 17, 56, 2, 6
2023/5/26, 76, 59, 12, 59, 3, 30
2023/5/27, 67, 40, 13, 41, 3, 32
2023/5/28, 36, 41, 11, 54, 3, 32
2023/5/29, 67, 52, 8, 62, 3, 35
2023/5/30, 71, 47, 17, 68, 3, 29
2023/5/31, 59, 49, 14, 48, 3, 7
2023/6/1, 61, 68, , 59, 3, 9
2023/6/2, 85, 71, , , 3, 8
2023/6/3, 116, 57, , , 3, 6
2023/6/4, 74, 39, , 45, 3, 4
2023/6/5, 50, 45, , 47, 3, 6
2023/6/6, 61, 57, , 47, 3, 8
2023/6/7, 78, 63, , 46, 3, 8
2023/6/8, 89, 56, , 44, 3, 7
2023/6/9, 83, 54, , 48, 4, 7
2023/6/10, 72, 52, , 43, 3, 6
2023/6/11, 67, 54, , 46, 4, 6
2023/6/12, 68, 49, , 39, 5, 6
2023/6/13, 58, 45, , 40, 6, 5
2023/6/14, 56, 45, , 48, 6, 6
2023/6/15, 56, 55, , 58, 6, 7
2023/6/16, 69, 56, , 39, 6, 7
2023/6/17, 83, 55, , 35, 6, 7
2023/6/18, 99, 51, , 40, 6, 7
2023/6/19, 88, 51, , 46, 6, 7
2023/6/20, 71, 45, , 43, 6, 5
2023/6/21, 66, 55, , 46, 6, 4
2023/6/22, 74, 59, , 63, 5, 7
2023/6/23, 75, 60, , 45, 6, 6
2023/6/24, 87, 55, , 50, 6, 4
2023/6/25, 61, 51, , 50, 6, 3
2023/6/26, 59, 49, , 34, 6, 1
2023/6/27, 61, 47, , 28, 6, 2
2023/6/28, 54, 36, , 35, 6, 2
2023/6/29, 48, 36, , 27, 6, 2
2023/6/30, 66, 29, , 33, 6, 1
2023/1/2, 152, 94, , , 20, 
2023/1/3, 134, , , , , 
2023/1/11, 49, 52, , 84, 4, 18
2023/1/12, 74, 82, , 89, 3, 22
2023/1/13, 108, 77, , 75, 2, 19
2023/1/14, 105, 83, , 69, 2, 20
2023/1/15, 133, 86, , 73, 2, 20
2023/1/16, 150, 76, , 48, 1, 16
2023/1/17, 118, 38, , 39, , 17
2023/1/18, 43, 43, , 42, 1, 33
2023/1/19, 46, 37, , 29, 2, 35
2023/1/20, 58, 47, , 27, 4, 36
2023/1/21, 61, 52, , 27, 3, 36
2023/1/22, 61, 51, , 26, 4, 37
2023/1/23, 57, 70, , 26, 2, 34
2023/1/24, 85, 74, , 21, 3, 29
2023/1/25, 103, 58, , 22, 7, 27
2023/1/26, 81, 65, , 20, 4, 28
2023/1/27, 85, 43, , 19, 21, 31
2023/1/28, 64, 62, , 20, 8, 32
2023/1/29, 82, 50, , 18, 2, 28
2023/1/30, 63, 44, , 18, 1, 26
2023/1/31, 59, 33, , 18, 9, 25
2023/2/1, 51, 57, , 17, 8, 28
2023/2/2, 75, 54, , 17, 5, 29
2023/2/3, 76, 57, , 15, 3, 31
2023/2/4, 81, 52, , 15, 3, 28
2023/2/5, 75, 23, , 14, 2, 26
2023/2/6, 29, 21, , 22, 2, 27
2023/2/7, 27, 23, , 37, 2, 27
2023/2/8, 38, 24, , 32, 6, 27
2023/2/9, 37, 27, , 17, 6, 28
2023/2/10, 46, 31, , 17, 10, 29
2023/2/11, 51, 49, , 18, 13, 33
2023/2/12, 72, 54, , 18, 13, 31
2023/2/13, 76, 51, , 20, 15, 34
2023/2/14, 61, 49, , 17, 11, 31
2023/2/15, 64, 34, , 18, 9, 31
2023/2/16, 47, 63, , 18, 20, 34
2023/2/17, 80, 63, , 26, 14, 36
2023/2/18, 78, 56, , 24, 9, 35
2023/2/19, 76, 49, , 25, 9, 38
2023/2/20, 67, 73, , , 32, 
2023/2/21, 90, 62, , 64, 15, 16
2023/2/22, 62, 66, , 77, 8, 18
2023/2/23, 72, 76, , 84, 7, 19
2023/2/24, 93, 67, , 42, , 15
2023/2/25, 83, 41, , 19, 2, 12
2023/2/26, 48, 44, , 32, , 11
2023/2/27, 44, 62, , 81, 5, 13
2023/2/28, 61, 87, , 71, 3, 14
2023/3/1, 86, 87, , 63, 4, 14
2023/3/2, 100, 74, , 51, 3, 13
2023/3/3, 82, 61, , 55, 1, 12
2023/3/4, 64, 54, , 42, , 12
2023/3/5, 63, 36, , 61, 1, 12
2023/3/6, 55, 39, , 45, 2, 10
2023/3/7, 50, 35, , 44, 4, 10
2023/3/8, 49, 42, , 52, 1, 11
2023/3/9, 50, 37, , 31, 2, 9
2023/3/10, 42, 35, , 27, 1, 9
2023/3/11, 41, 33, , 30, , 9
2023/3/12, 39, 28, , 33, 2, 5
2023/3/13, 38, 27, , 42, 3, 3
2023/3/14, 41, 49, , 55, 4, 6
2023/3/15, 64, 36, , 43, 3, 5
2023/3/16, 47, 31, , 50, 3, 6
2023/3/17, 49, 22, , 29, , 2
2023/3/18, 29, 20, , 27, , 2
2023/3/19, 26, 27, , 54, 1, 4
2023/3/20, 38, 59, , 87, 3, 11
2023/3/21, 71, 67, , 62, 2, 9
2023/3/22, 81, 50, , 56, 2, 8
2023/3/23, 56, 47, , 54, , 7
2023/3/24, 58, 54, , 60, 2, 8
2023/3/25, 69, 58, , 48, , 7
2023/3/26, 68, 53, , 35, 5, 7
2023/3/27, 65, 36, , 23, , 3
2023/3/28, 32, 25, , 30, 6, 1
2023/3/29, 20, 33, , 51, 18, 1
2023/3/30, 39, 45, , 41, 5, 1
2023/3/31, 53, 42, , 21, 1, 3
2022/10/1, 62, 72, , 18, 2, 9
2022/10/2, 59, 46, , 26, 3, 9
2022/10/3, 34, 38, , 14, 4, 10
2022/10/4, 37, 34, , 10, 2, 9
2022/10/5, 30, 38, , 16, 2, 12
2022/10/6, 31, 39, , 10, 2, 11
2022/10/7, 41, 33, , 13, 2, 11
2022/10/8, 35, 40, , 20, 3, 11
2022/10/9, 48, 54, , 33, 3, 10
2022/10/10, 61, 59, , 34, 3, 10
2022/10/11, 68, 73, , 30, 3, 10
2022/10/12, 86, 64, , 28, 4, 9
2022/10/13, 66, 56, , 28, 7, 11
2022/10/14, 60, 59, , 46, 10, 11
2022/10/15, 69, 49, , 31, 12, 9
2022/10/16, 62, 35, , 23, 14, 8
2022/10/17, 38, 37, , 30, 18, 11
2022/10/18, 38, 48, , 45, 10, 11
2022/10/19, 55, 62, , 52, 6, 9
2022/10/20, 70, 50, , 35, 12, 8
2022/10/21, 53, 42, , 52, 17, 9
2022/10/22, 36, 62, , 63, 23, 9
2022/10/23, 61, 69, 9, 75, 4, 9
2022/10/24, 74, 76, 9, 79, 5, 6
2022/10/25, 83, 73, 9, 84, 10, 9
2022/10/26, 77, 76, 10, 64, 14, 8
2022/10/27, 80, 61, 9, 58, 18, 9
2022/10/28, 66, 55, 9, 48, 20, 10
2022/10/29, 56, 55, 7, 58, 22, 9
2022/10/30, 61, 63, , 74, 31, 11
2022/10/31, 70, 69, , 74, 6, 11
2022/11/1, 74, 65, , 76, 3, 10
2022/11/2, 73, 73, , 89, 10, 9
2022/11/3, 81, 92, , 97, 11, 6
2022/11/4, 101, 101, , 70, 14, 4
2022/11/5, 108, 69, , 38, 15, 8
2022/11/6, 74, 55, , 54, 42, 11
2022/11/7, 57, 61, , 57, , 9
2022/11/8, 62, 61, , 71, 14, 15
2022/11/9, 56, 82, , 84, 12, 14
2022/11/10, 80, 72, , 89, 13, 10
2022/11/11, 86, 77, , 80, 19, 7
2022/11/12, 94, 86, , 90, 19, 10
2022/11/13, 110, 84, , 87, 18, 10
2022/11/14, 113, 78, , 88, 12, 11
2022/11/15, 98, 87, , 80, 7, 5
2022/11/16, 116, 72, , 56, 29, 8
2022/11/17, 100, 49, , 49, 9, 11
2022/11/18, 53, 61, , 46, 7, 12
2022/11/19, 62, 72, , 38, 14, 9
2022/11/20, 61, 76, , 46, 19, 9
2022/11/21, 59, 57, , 63, 19, 10
2022/11/22, 50, 32, , 52, 11, 11
2022/11/23, 35, 27, , 62, 3, 12
2022/11/24, 42, 34, , 67, 1, 9
2022/11/25, 49, 35, , 64, 1, 9
2022/11/26, 49, 40, , , 2, 
2022/11/27, 60, 53, , 67, 1, 13
2022/11/28, 84, 56, , 80, 3, 11
2022/11/29, 92, 90, , 78, 7, 10
2022/11/30, 141, 85, , 70, 9, 8
2022/12/1, 123, 48, , 73, 9, 10
2022/12/2, 70, 60, , 84, 9, 8
2022/12/3, 88, 68, , 72, 8, 7
2022/12/4, 95, 68, , 85, 8, 10
2022/12/5, 97, 71, , 87, 11, 11
2022/12/6, 97, 87, , 86, 13, 9
2022/12/7, 124, 98, , 87, 15, 9
2022/12/8, 138, 82, , 88, 16, 9
2022/12/9, 114, 64, , 59, 18, 10
2022/12/10, 75, 53, , 46, 20, 10
2022/12/11, 58, 42, , 81, 11, 11
2022/12/12, 50, 47, , 64, 3, 11
2022/12/13, 52, 40, , 55, 1, 11
2022/12/14, 58, 67, , 62, , 9
2022/12/15, 90, 64, , 68, 1, 10
2022/12/16, 83, 63, , 61, 1, 8
2022/12/17, 74, 63, , 70, 1, 10
2022/12/18, 70, 69, , 63, , 5
2022/12/19, 62, 51, , , 5, 
2022/12/20, 49, , , , 13, 
2022/12/22, 120, 116, , 82, 22, 11
2022/12/23, 154, 114, , 88, 9, 6
2022/12/24, 154, 94, , 78, 8, 5
2022/12/25, 143, 60, , 77, 7, 14
2022/12/26, 79, 71, , 83, 7, 8
2022/12/27, 94, 103, , 91, 8, 6
2022/12/28, 131, 128, , 101, 9, 10
2022/12/29, 160, 141, , 97, 13, 9
2022/12/30, 166, 128, , 95, 14, 7
2022/12/31, 162, 118, , 92, 13, 11
2023/1/1, 163, 90, , 86, 15, 4
2022/7/1, 48, 47, , 29, 2, 5
2022/7/2, 50, 49, , 25, 2, 4
2022/7/3, 52, 45, , 32, 5, 5
2022/7/4, 48, 52, , 39, 3, 6
2022/7/5, 53, 53, , 37, 3, 5
2022/7/6, 54, 51, , 32, 3, 5
2022/7/7, 53, 47, , 35, 2, 6
2022/7/8, 53, 46, , 19, 2, 6
2022/7/9, 57, 36, , 17, 2, 5
2022/7/10, 52, 28, , 21, 2, 5
2022/7/11, 31, 34, , 22, 3, 6
2022/7/12, 42, 31, , 23, 3, 5
2022/7/13, 38, 34, , 20, 2, 5
2022/7/14, 37, 44, , 26, 4, 6
2022/7/15, 49, 38, , 24, 4, 6
2022/7/16, 52, 39, , 24, 4, 6
2022/7/17, 73, 46, , 25, 2, 6
2022/7/18, 53, 42, , 28, 3, 6
2022/7/19, 42, 39, , 34, 3, 7
2022/7/20, 48, 37, , 36, 3, 6
2022/7/21, 56, 45, , 38, 2, 5
2022/7/22, 46, 52, , 32, 2, 5
2022/7/23, 54, 52, , 35, 3, 5
2022/7/24, 60, 60, , 44, 5, 6
2022/7/25, 68, 58, , 37, 3, 7
2022/7/26, 61, 53, , 35, 4, 8
2022/7/27, 51, 56, , 43, 4, 5
2022/7/28, 59, 53, , 36, 2, 4
2022/7/29, 65, 55, , 32, 2, 4
2022/7/30, 55, 55, , 31, 2, 3
2022/7/31, 64, 49, , 40, 2, 3
2022/8/1, 59, 50, , 41, 3, 2
2022/8/2, 58, 50, , 43, 2, 2
2022/8/3, 60, 51, , 37, 2, 3
2022/8/4, 57, 50, , 40, 2, 3
2022/8/5, 52, 52, , 35, 2, 3
2022/8/6, 53, 49, , 34, 2, 2
2022/8/7, 54, 46, , 40, 2, 2
2022/8/8, 55, 55, , 42, 2, 3
2022/8/9, 55, 52, , 39, 2, 2
2022/8/10, 55, 49, , 34, 2, 2
2022/8/11, 56, 49, , 40, 2, 7
2022/8/12, 61, 55, , 34, 2, 7
2022/8/13, 63, 57, , 32, 2, 7
2022/8/14, 69, 48, , 37, 1, 7
2022/8/15, 66, 44, , 43, 1, 8
2022/8/16, 60, 54, , 48, 3, 8
2022/8/17, 61, 58, , 42, 3, 8
2022/8/18, 67, 55, , 37, 3, 7
2022/8/19, 53, 47, , 37, 2, 7
2022/8/20, 47, 52, , 36, 2, 8
2022/8/21, 59, 52, , 42, 2, 11
2022/8/22, 68, 52, , 25, 2, 26
2022/8/23, 61, 54, , 21, 1, 16
2022/8/24, 82, 57, , 18, 1, 15
2022/8/25, 83, 57, , 18, 1, 15
2022/8/26, 71, 51, , 14, 1, 13
2022/8/27, 65, 56, , 14, 2, 12
2022/8/28, 69, 67, , 23, 2, 13
2022/8/29, 79, 75, , 17, 2, 12
2022/8/30, 85, 72, , 19, 2, 13
2022/8/31, 89, 88, , 18, 1, 12
2022/9/1, 80, 66, , 23, 1, 
2022/9/2, 69, 58, , 15, 1, 
2022/9/3, 74, 56, , 9, 1, 
2022/9/4, 81, 60, , 13, 2, 
2022/9/5, 49, 58, , 14, 2, 
2022/9/6, 27, 36, , 19, 2, 26
2022/9/7, 36, 52, , 29, 4, 15
2022/9/8, 56, 58, , 27, 3, 10
2022/9/9, 61, 61, , 35, 3, 7
2022/9/10, 61, 63, , 26, 3, 9
2022/9/11, 65, 63, , 26, 3, 9
2022/9/12, 62, 48, , 19, 4, 8
2022/9/13, 48, 42, , 22, 4, 11
2022/9/14, 40, 50, , 36, 6, 9
2022/9/15, 51, 63, , 45, 4, 7
2022/9/16, 65, 53, , 30, 3, 10
2022/9/17, 57, 47, , 12, 2, 12
