date, pm25, pm10, o3, no2, so2, co
2025/7/27, 64, 62, 45, , 22, 
2025/7/31, 78, 41, 36, , 20, 19
2025/8/5, 42, 44, 58, , 21, 
2025/8/6, 42, 47, 44, , 21, 
2025/8/11, 42, 31, 46, , , 
2025/8/13, 53, 36, 46, , , 
2025/8/14, 53, 42, 31, , , 
2025/8/15, 55, , , , , 
2025/8/16, 62, , , , , 
2025/8/17, 40, , , , , 
2025/8/18, 44, 36, 46, , , 
2025/8/19, 48, 35, 43, , , 
2025/8/20, 48, 39, 52, , , 17
2025/8/21, 54, 43, 59, , , 
2025/8/22, 61, 49, 61, 35, 5, 
2025/8/23, 69, 35, 46, , , 
2025/8/24, 49, 29, 41, , , 
2025/8/25, 41, 29, 39, , , 
2025/8/26, 31, 28, 37, , , 
2025/8/27, 30, 34, 43, , , 
2025/8/28, 40, 35, 54, , , 
2025/8/29, 50, 40, 45, , , 
2025/8/30, 53, 50, 56, , , 
2025/8/31, 73, 42, 43, , , 
2025/9/1, 46, 41, 56, , 29, 
2025/9/4, 57, 44, 51, , 27, 
2025/9/5, 57, 43, 27, , 25, 
2025/9/9, 57, 43, 45, , 27, 
2025/9/10, 71, 43, 43, 30, 27, 17
2025/9/11, 61, 47, 52, 25, 26, 18
2025/9/12, 65, 36, 37, 18, 24, 16
2025/9/13, 49, 27, 45, 11, 25, 15
2025/9/14, 35, 34, 31, 17, 25, 17
2025/9/15, 40, 37, 37, 17, 25, 15
2025/9/16, 50, 33, 40, 19, 26, 15
2025/9/17, 45, 31, 29, 13, 24, 14
2025/9/18, 31, 27, 29, 15, 23, 9
2025/9/19, 46, 28, 32, 16, 24, 9
2025/9/20, 46, 27, 33, 11, 25, 8
2025/9/21, 41, 33, 39, 16, 26, 10
2025/9/22, 48, 40, 40, 24, 26, 15
2025/9/23, 58, 48, 45, 23, 26, 13
2025/9/24, 71, 44, 38, 17, 27, 11
2025/9/25, 63, 37, 36, 11, 25, 8
2025/9/26, 49, 33, 28, 12, 25, 8
2025/9/27, 34, 29, 25, 12, 26, 8
2025/9/28, 34, 32, 8, 14, 26, 11
2025/9/29, 49, 26, 28, 15, 25, 8
2025/9/30, 42, 30, , 14, 26, 
2025/4/1, 53, 33, 6, 17, 25, 15
2025/4/2, 67, , , , , 
2025/4/4, 69, 32, 13, , 19, 14
2025/4/5, 78, , , , , 
2025/4/8, 64, , , , , 
2025/4/11, 51, 36, 13, 37, 31, 14
2025/4/12, 78, 41, 37, 23, 25, 15
2025/4/13, 93, 36, 17, 39, 25, 16
2025/4/14, 72, 36, 34, 50, 17, 13
2025/4/15, 65, 48, 43, 36, 18, 17
2025/4/16, 83, , , , , 
2025/4/18, 109, 57, 29, 32, 16, 16
2025/4/19, 110, , , , , 
2025/4/21, 76, 49, 37, 48, 18, 17
2025/4/22, 82, 53, 24, 27, 25, 15
2025/4/23, 91, , , , , 
2025/4/25, 83, , , , , 
2025/4/27, 70, 38, 31, , 22, 13
2025/4/28, 68, 26, 33, 7, 23, 11
2025/4/29, 57, 28, 32, 20, 33, 16
2025/5/2, 60, 36, , 22, 4, 19
2025/5/3, 65, , , , , 
2025/5/5, 73, , , , , 
2025/5/7, 79, 52, 27, 24, 6, 15
2025/5/8, 71, 52, 24, , , 18
2025/5/9, 66, 41, 11, 14, 5, 16
2025/5/10, 65, 27, 10, 15, 5, 14
2025/5/11, 56, 32, 2, 21, 7, 
2025/5/12, 70, , , , , 
2025/1/1, 115, 76, 8, 29, 4, 26
2025/1/2, 107, 139, 32, 13, 7, 24
2025/1/3, 113, 25, 33, 18, 6, 18
2025/1/4, 46, 22, 6, 25, 4, 21
2025/1/5, 45, 62, 4, 19, 5, 25
2025/1/6, 75, 85, 5, 24, 7, 27
2025/1/7, 132, 81, 5, 24, 14, 25
2025/1/8, 140, 92, 3, 11, 13, 31
2025/1/9, 153, 93, 5, 27, 8, 26
2025/1/10, 183, 88, 2, 20, , 24
2025/1/11, 178, 50, 5, 19, 23, 23
2025/1/12, 101, 47, 11, 25, 10, 20
2025/1/13, 65, 17, 14, 24, , 19
2025/1/14, 106, 47, 11, 17, , 21
2025/1/15, 65, 24, 10, 26, , 21
2025/1/16, 66, 33, 9, 23, , 22
2025/1/17, 77, 55, 8, 19, 6, 31
2025/1/18, 134, 88, 7, 29, , 33
2025/1/19, 164, 78, 5, 28, , 30
2025/1/20, 168, 85, 6, 27, , 27
2025/1/21, 162, 82, 4, 23, 10, 31
2025/1/22, 174, 93, 6, 13, 15, 36
2025/1/23, 276, 87, 12, 29, , 32
2025/1/24, 162, 79, 11, 28, , 28
2025/1/25, 144, 39, 9, 18, 11, 22
2025/1/26, 94, 52, 5, 17, , 32
2025/1/27, 121, 60, 6, 18, 10, 30
2025/1/28, 125, 62, 8, 25, 11, 31
2025/1/29, 117, 76, 3, 22, 12, 31
2025/1/30, 130, 69, 13, 16, , 46
2025/1/31, 149, 68, 15, 15, , 41
2025/2/1, 154, 63, 1, 12, , 37
2025/2/2, 154, , , , , 
2025/2/4, 52, 20, , 12, , 24
2025/2/5, 42, , , 30, 1, 25
2025/2/6, 49, , , 32, 4, 25
2025/2/7, 61, , , 23, 2, 26
2025/2/8, 60, , , 25, 2, 25
2025/2/9, 51, , , 18, 2, 25
2025/2/10, 45, , , 27, 2, 24
2025/2/11, 62, 44, 14, 29, 10, 18
2025/2/12, 100, 37, 8, , , 16
2025/2/13, 161, , , , , 
2025/2/16, 114, , , , , 
2025/2/19, 67, 19, 22, 19, 11, 12
2025/2/20, 53, , , , , 
2025/2/26, 153, , , , , 
2025/3/3, 65, 21, 22, , 14, 15
2025/3/4, 51, 34, 3, 33, 15, 16
2025/3/8, 146, 56, 17, , 14, 26
2025/3/9, 135, , , , , 
2025/3/13, 102, 49, 36, 4, , 
2025/3/14, 69, , , , , 
2025/3/23, 114, , , , , 
2025/3/27, 76, 59, 14, 28, 21, 18
2025/3/28, 76, 51, 27, 23, 20, 17
2025/3/29, 84, 41, 12, 28, 22, 20
2025/3/30, 78, 20, 24, 22, 17, 14
2025/3/31, 44, 27, 19, 23, 23, 13
2024/10/1, 30, 26, 6, 13, 2, 22
2024/10/2, 47, 77, , 16, 2, 10
2024/10/3, 94, 76, , 22, 3, 7
2024/10/4, 130, 73, 10, 23, 2, 12
2024/10/5, 139, 64, 10, 24, 3, 4
2024/10/6, 108, 57, 2, , 3, 7
2024/10/7, 96, 45, 8, 14, 2, 7
2024/10/8, 74, , , , , 
2024/10/10, 132, 61, 9, 23, 4, 10
2024/10/11, 119, 62, 1, 22, 4, 11
2024/10/12, 118, 33, 7, 9, 3, 7
2024/10/13, 57, 32, 11, 13, 3, 8
2024/10/14, 59, 42, 14, 16, 3, 9
2024/10/15, 77, 45, 20, 14, 2, 10
2024/10/16, 86, , , , , 
2024/10/18, 75, 33, 18, 14, 2, 8
2024/10/19, 73, 27, 19, 13, 1, 7
2024/10/20, 61, 23, 20, 15, 1, 7
2024/10/21, 50, 28, 19, 14, 2, 7
2024/10/22, 57, 35, 9, 20, 2, 8
2024/10/23, 70, 41, 18, 20, 2, 10
2024/10/24, 81, 37, 17, 17, 2, 9
2024/10/25, 73, 36, 10, 17, 2, 9
2024/10/26, 71, , , , , 
2024/10/28, 124, 63, 13, 24, 3, 15
2024/10/29, 149, 51, 11, 17, 2, 11
2024/10/30, 106, 35, 17, 18, 2, 8
2024/10/31, 72, 34, 7, 19, 3, 10
2024/11/1, 71, 43, 1, 25, 3, 16
2024/11/2, 88, , , 18, , 16
2024/11/5, 83, , , , , 
2024/11/8, 72, 40, 25, 26, , 12
2024/11/9, 72, 34, 22, 28, , 11
2024/11/10, 70, 39, 14, 20, , 12
2024/11/11, 82, 56, 13, 16, , 16
2024/11/12, 122, 64, 1, 12, , 23
2024/11/13, 151, 61, 4, 19, 1, 14
2024/11/14, 152, 58, 2, 17, , 15
2024/11/15, 146, 38, 11, 17, , 12
2024/11/16, 88, 19, 11, 15, 1, 11
2024/11/17, 42, 26, 6, 15, , 13
2024/11/18, 59, 40, 1, 11, , 17
2024/11/19, 78, 61, 20, 4, 2, 10
2024/11/20, 151, 31, 25, 11, 1, 9
2024/11/21, 48, 24, 8, 17, 3, 12
2024/11/22, 53, , , , , 
2024/11/26, 180, 43, 12, 14, 13, 20
2024/11/27, 208, 57, 1, 12, 9, 16
2024/11/28, 151, 55, 3, 21, 4, 18
2024/11/29, 138, 51, 5, 25, 3, 17
2024/11/30, 117, 46, 7, 25, 2, 16
2024/12/1, 103, 38, 3, 20, 1, 13
2024/12/2, 87, 50, 2, 17, 3, 16
2024/12/3, 116, 55, 1, 13, 2, 20
2024/12/4, 141, 66, 3, 19, 2, 31
2024/12/5, 157, 61, 3, 20, 2, 25
2024/12/6, 133, 66, 4, 22, 2, 22
2024/12/7, 94, , 7, 22, 2, 22
2024/12/8, 83, 23, 13, 9, 2, 19
2024/12/9, 62, 23, 12, 15, 1, 17
2024/12/10, 43, 23, 8, 16, 1, 19
2024/12/11, 47, 27, 3, 17, 1, 20
2024/12/12, 62, 35, 5, 23, 1, 19
2024/12/13, 81, 31, 6, 22, 1, 18
2024/12/14, 70, 56, 1, 23, 1, 24
2024/12/15, 135, 28, 4, 22, 1, 20
2024/12/16, 73, 25, 3, 24, 3, 26
2024/12/17, 61, , 4, 32, 5, 41
2024/12/19, 141, 27, 5, 21, 11, 28
2024/12/20, 145, 26, 23, 20, 9, 21
2024/12/21, 96, 29, 13, 15, 4, 20
2024/12/22, 51, 30, 4, 15, 8, 25
2024/12/23, 73, 34, 4, 25, 11, 24
2024/12/24, 93, 33, 1, 26, 6, 29
2024/12/25, 81, 41, 17, 29, 7, 21
2024/12/26, 124, 24, 21, 8, 4, 19
2024/12/27, 62, 27, 12, 24, 6, 19
2024/12/28, 53, 53, 11, 25, 4, 20
2024/12/29, 66, , , , , 
2024/7/2, 53, 51, 30, 25, 14, 
2024/7/3, 84, 32, 47, 14, 10, 
2024/7/4, 58, 29, 16, 8, 9, 
2024/7/5, 58, 25, 46, 10, 10, 
2024/7/6, 60, 22, 57, 4, 10, 
2024/7/7, 49, 24, 60, 5, 10, 
2024/7/8, 51, , , , , 
2024/7/10, 63, , , , , 
2024/7/13, 65, 28, 73, 8, 9, 
2024/7/14, 57, 25, 55, 9, 10, 
2024/7/15, 51, 23, , 12, 10, 
2024/7/16, 50, 25, , 12, 10, 
2024/7/17, 53, 28, 81, 16, 11, 
2024/7/18, 58, 28, 89, 9, 11, 
2024/7/19, 56, 31, 41, 8, 10, 
2024/7/20, 63, 29, , 7, 10, 
2024/7/21, 64, 29, 115, 13, 10, 
2024/7/22, 63, 30, 93, 12, 10, 
2024/7/23, 65, 27, 66, 11, 10, 
2024/7/24, 146, 23, 72, 6, 11, 
2024/7/25, 55, 22, 35, 3, 11, 
2024/7/26, 45, 20, 71, 9, 9, 
2024/7/27, 47, 19, 76, 5, 9, 
2024/7/28, 44, 23, 93, 14, 10, 
2024/7/29, 54, 24, 70, 11, 10, 
2024/7/30, 57, 21, 58, 8, 11, 
2024/7/31, 46, 21, 67, 10, 11, 
2024/8/1, 44, 24, 86, 13, 11, 
2024/8/2, 45, 28, 94, 11, 11, 
2024/8/3, 55, 29, 73, 21, 11, 
2024/8/4, 65, 25, 72, 12, 2, 
2024/8/5, 54, 23, 71, 10, 2, 
2024/8/6, 52, 25, 75, 13, 2, 
2024/8/7, 54, 21, 82, 7, 2, 
2024/8/8, 51, 19, 74, , , 
2024/8/9, 44, 20, 68, , , 
2024/8/10, 51, 20, 72, , , 
2024/8/11, 47, 20, 44, , , 
2024/8/12, 46, 23, 94, 21, 3, 
2024/8/13, 54, , , , , 
2024/8/15, 51, 21, 63, 8, 2, 
2024/8/16, 40, 24, 39, 7, 2, 
2024/8/17, 37, 21, 88, 8, 2, 
2024/8/18, 45, 22, 81, 14, 2, 
2024/8/19, 51, 30, 74, 23, 3, 
2024/8/20, 66, 33, 72, 18, 3, 
2024/8/21, 70, 33, 44, 12, 2, 
2024/8/22, 68, 43, 75, 11, 2, 
2024/8/23, 63, 38, 68, 7, 2, 
2024/8/24, 54, 35, 76, 6, 3, 
2024/8/25, 52, 40, 71, 11, 3, 
2024/8/26, 55, 43, 58, 12, 4, 
2024/8/27, 58, 40, 65, 12, 4, 
2024/8/28, 65, 38, 67, 9, 2, 
2024/8/29, 64, 41, 66, 6, 2, 
2024/8/30, 69, 27, 62, 8, 2, 
2024/8/31, 51, 30, 70, 6, 2, 
2024/9/1, 53, 37, 60, 7, 2, 
2024/9/2, 68, 34, 69, 6, 2, 
2024/9/3, 62, 41, 76, 7, 3, 
2024/9/4, 69, 56, 76, 31, 3, 
2024/9/5, 77, 57, 71, 18, 3, 
2024/9/6, 80, 54, 33, 18, 3, 
2024/9/7, 79, 44, 34, 10, 1, 
2024/9/8, 71, 32, 71, 13, 2, 
2024/9/9, 56, 44, 45, 21, 3, 
2024/9/10, 77, 55, 47, 20, 3, 
2024/9/11, 99, 43, 55, 20, 3, 
2024/9/12, 78, 45, 43, 18, 4, 
2024/9/13, 85, 44, 24, 7, 4, 
2024/9/14, 76, 34, 11, 14, 4, 
2024/9/15, 57, 27, 6, 13, 3, 
2024/9/16, 54, 33, 6, 13, 3, 
2024/9/17, 60, 34, 5, 13, 2, 29
2024/9/18, 65, 35, 6, 12, 2, 25
2024/9/19, 56, 34, 5, 12, 3, 25
2024/9/20, 58, , , , , 
2024/9/22, 48, 31, 6, 16, 2, 24
2024/9/23, 57, 43, 6, 17, 2, 24
2024/9/24, 83, 49, 6, 19, 2, 23
2024/9/25, 88, 53, 5, 20, 3, 23
2024/9/26, 99, 52, 6, 21, 3, 23
2024/9/27, 97, 56, 5, 28, 3, 23
2024/9/28, 110, 60, 6, 20, 4, 24
2024/9/29, 129, 42, 6, 7, 2, 22
2024/9/30, 83, 18, 6, 6, 2, 22
2024/4/1, 84, 33, 19, , , 33
2024/4/2, 88, , , , , 
2024/4/4, 59, 27, 39, 14, 10, 30
2024/4/5, 74, 27, 42, 9, 8, 
2024/4/6, 78, 24, 37, 24, 8, 
2024/4/7, 70, 16, 37, 21, 7, 
2024/4/8, 121, 16, 46, 19, 7, 
2024/4/9, 41, 16, 10, 6, 9, 
2024/4/10, 51, 24, 4, 14, 6, 
2024/4/11, 155, 21, 25, 9, 6, 
2024/4/12, 56, , , , , 
2024/4/14, 56, 22, 48, 12, 9, 
2024/4/15, 65, , , , , 
2024/4/18, 62, 22, 24, 10, 9, 
2024/4/19, 62, , , , , 
2024/4/21, 59, , , , , 
2024/4/23, 80, , , , , 
2024/4/25, 87, , 33, 5, 9, 
2024/4/27, 66, 26, 27, 7, 7, 30
2024/4/28, 61, 18, 35, 13, 8, 30
2024/4/29, 51, 18, 11, 10, 9, 31
2024/4/30, 151, 17, 18, 10, 8, 31
2024/5/1, 47, 14, 35, 4, 7, 31
2024/5/2, 36, 16, 25, , , 31
2024/5/3, 40, 25, 16, 17, 7, 32
2024/5/4, 69, 20, 36, 24, 7, 
2024/5/5, 55, 18, 35, 13, 8, 
2024/5/6, 52, 32, 42, 24, 9, 
2024/5/7, 91, 32, 14, 28, 7, 
2024/5/8, 90, 28, 14, 16, 8, 
2024/5/9, 77, 34, 10, 12, 7, 
2024/5/10, 95, , , , , 
2024/5/12, 58, 21, 15, 16, 7, 
2024/5/13, 61, , , , , 
2024/5/15, 62, 21, 21, 13, 8, 
2024/5/16, 54, 22, 14, 29, 10, 32
2024/5/17, 58, 25, 14, 23, 8, 31
2024/5/18, 65, , , , , 
2024/5/20, 62, 20, 49, 18, 7, 29
2024/5/21, 56, 26, 46, 27, 10, 30
2024/5/22, 87, , , , , 
2024/5/24, 40, 19, 17, 12, 8, 
2024/5/25, 54, , , , , 
2024/5/27, 46, , , , , 
2024/5/29, 52, , , , , 
2024/5/31, 80, , , , , 
2024/6/2, 78, 28, 73, 32, 9, 31
2024/6/3, 76, 42, 14, 24, 9, 32
2024/6/4, 99, 43, 39, 22, 10, 31
2024/6/5, 99, , , , , 
2024/6/7, 156, 23, 72, 8, 10, 30
2024/6/8, 57, 22, 22, 10, 9, 30
2024/6/9, 54, 28, 77, 20, 10, 31
2024/6/10, 68, 33, 32, 26, 11, 31
2024/6/11, 81, 48, 20, 28, 10, 32
2024/6/12, 102, , , , , 
2024/6/14, 113, , , , , 
2024/6/17, 37, 17, 61, 18, 8, 
2024/6/18, 39, 17, 57, 8, 9, 
2024/6/19, 27, 17, 61, 10, 9, 
2024/6/20, 34, , , , , 
2024/6/22, 52, 19, 75, 7, 11, 
2024/6/23, 48, 21, 40, 11, 10, 
2024/6/24, 51, , , , , 
2024/1/1, 139, , , , , 
2024/1/3, 105, 23, 26, 1, 10, 21
2024/1/4, 54, 19, 25, 17, 9, 22
2024/1/5, 44, 49, 8, 21, 8, 24
2024/1/6, 108, 55, 16, 8, 9, 27
2024/1/7, 126, 12, 28, 6, 8, 21
2024/1/8, 21, 14, 15, 16, 7, 22
2024/1/9, 35, 13, 18, 13, 5, 22
2024/1/10, 36, 13, 20, 9, 5, 23
2024/1/11, 40, 31, 13, 14, 6, 
2024/1/12, 80, 25, 18, 12, 4, 
2024/1/13, 65, 32, 11, 21, 3, 
2024/1/14, 82, 60, 15, 5, 6, 
2024/1/15, 153, , , , , 
2024/1/17, 80, 57, 29, 8, 8, 27
2024/1/18, 140, 16, 30, 1, 12, 
2024/1/19, 24, 24, 17, 16, 9, 
2024/1/20, 47, 17, 21, 10, 6, 
2024/1/21, 43, 10, 24, 8, 6, 
2024/1/22, 21, 23, 12, 19, 5, 
2024/1/23, 60, 46, 19, 22, 5, 
2024/1/24, 108, 55, 3, 23, 5, 
2024/1/25, 138, 78, 13, 18, 7, 
2024/1/26, 172, 29, 18, 9, 6, 
2024/1/27, 75, 18, 19, 12, 6, 
2024/1/28, 57, 17, 13, 18, 6, 
2024/1/29, 53, 19, 26, 16, 7, 
2024/1/30, 56, 17, 26, 17, 8, 
2024/1/31, 48, 27, 15, 30, 7, 
2024/2/1, 68, 57, 21, 30, 12, 
2024/2/2, 138, 35, , 26, 5, 
2024/2/3, 79, , , , , 
2024/2/5, 154, 47, 25, 22, 9, 
2024/2/6, 106, 61, 24, 29, 17, 
2024/2/7, 150, , , , , 
2024/2/10, 139, , , , , 
2024/2/12, 33, 18, 14, 26, 5, 27
2024/2/13, 37, 45, 11, 24, 11, 28
2024/2/14, 93, 32, 7, 17, 5, 27
2024/2/15, 81, 18, 11, 14, 4, 27
2024/2/16, 57, 19, 11, 15, 4, 
2024/2/17, 54, , , , , 
2024/2/19, 65, 36, 6, 18, 5, 
2024/2/20, 86, 35, 3, 32, 7, 
2024/2/21, 81, 49, 5, 32, 8, 
2024/2/22, 118, 63, 20, 34, 11, 
2024/2/23, 153, 56, 8, 35, 16, 31
2024/2/24, 122, 58, 20, 27, 9, 9
2024/2/25, 136, 59, 13, 32, 11, 3
2024/2/26, 130, 55, 16, 24, 7, 25
2024/2/27, 114, 65, 19, 33, 8, 31
2024/2/28, 152, 83, 24, 44, 10, 33
2024/2/29, 169, 80, 6, 31, 8, 32
2024/3/1, 167, 84, 4, 27, 8, 32
2024/3/2, 170, 56, 19, 22, 8, 30
2024/3/3, 134, 53, 24, 20, 8, 28
2024/3/4, 123, 55, 14, 19, 8, 28
2024/3/5, 127, , , , , 
2024/3/7, 160, 52, 9, 22, 7, 29
2024/3/8, 166, , , , , 
2024/3/10, 108, , , , , 
2024/3/12, 131, , , , , 
2024/3/14, 156, 26, 17, 6, 7, 
2024/3/15, 155, 37, 32, 20, 7, 
2024/3/16, 87, , , , , 
2024/3/19, 112, , , , , 
2024/3/21, 56, 21, 24, 10, 6, 
2024/3/22, 65, 27, 5, 22, 6, 
2024/3/23, 154, 35, 8, 27, 10, 
2024/3/24, 95, , , , , 
2024/3/26, 73, , , , , 
2023/10/1, 30, 6, 16, 13, 8, 
2023/10/2, 21, 14, 22, 11, 8, 
2023/10/3, 21, 28, 25, 13, 7, 
2023/10/4, 47, 32, 25, 19, 7, 
2023/10/5, 69, 35, 26, 20, 8, 
2023/10/6, 80, 29, 25, 15, 8, 
2023/10/7, 68, 28, 29, 16, 8, 
2023/10/8, 67, 35, 12, 18, 7, 
2023/10/9, 76, 21, 18, 16, 6, 
